customer_id,age,gender,employment_type,annual_income,credit_score,credit_segment,income_segment,income_in_months
47404,52,Male,Salaried,916000.0,769.0,Excellent,High,76333.33333333333
47405,44,Male,Salaried,1167000.0,387.0,Poor,High,97250.0
47406,37,Female,Salaried,28000.0,344.0,Poor,Low,2333.3333333333335
47407,35,Male,Salaried,548000.0,379.0,Poor,Medium,45666.666666666664
47408,57,Female,Salaried,1098000.0,525.0,Poor,High,91500.0
47409,19,Male,Salaried,547000.0,602.0,Fair,Medium,45583.333333333336
47410,47,Female,Salaried,495000.0,575.0,Fair,Medium,41250.0
47411,55,Female,Salaried,457000.0,649.0,Fair,Medium,38083.333333333336
47412,47,Male,Self-Employed,531000.0,729.0,Excellent,Medium,44250.0
47413,24,Male,Unemployed,446000.0,527.0,Poor,Medium,37166.666666666664
47414,56,Female,Salaried,632000.0,578.0,Fair,Medium,52666.666666666664
47415,30,Male,Salaried,169000.0,374.0,Poor,Low,14083.333333333334
47416,50,Male,Salaried,521000.0,453.0,Poor,Medium,43416.666666666664
47417,57,Female,Self-Employed,558000.0,759.0,Excellent,Medium,46500.0
47418,47,Female,Salaried,64000.0,409.0,Poor,Low,5333.333333333333
47419,47,Male,Salaried,541000.0,315.0,Poor,Medium,45083.333333333336
47420,40,Female,Salaried,829000.0,371.0,Poor,High,69083.33333333333
47421,62,Other,Self-Employed,483000.0,508.0,Poor,Medium,40250.0
47422,41,Male,Salaried,384000.0,451.0,Poor,Low,32000.0
47423,37,Female,Salaried,591000.0,689.0,Good,Medium,49250.0
47424,45,Female,Salaried,896000.0,412.0,Poor,High,74666.66666666667
47425,36,Female,Salaried,601000.0,348.0,Poor,Medium,50083.333333333336
47426,66,Female,Self-Employed,873000.0,809.0,Excellent,High,72750.0
47427,30,Male,Salaried,498000.0,883.0,Excellent,Medium,41500.0
47428,33,Male,Self-Employed,607000.0,326.0,Poor,Medium,50583.333333333336
47429,32,Male,Unemployed,776000.0,888.0,Excellent,Medium,64666.666666666664
47430,28,Female,Self-Employed,644000.0,333.0,Poor,Medium,53666.666666666664
47431,29,Male,Unemployed,226000.0,540.0,Poor,Low,18833.333333333332
47432,39,Male,Salaried,443000.0,585.0,Fair,Medium,36916.666666666664
47433,42,Female,Salaried,107000.0,826.0,Excellent,Low,8916.666666666666
47434,20,Male,Salaried,695000.0,633.0,Fair,Medium,57916.666666666664
47435,41,Male,Salaried,834000.0,602.0,Fair,High,69500.0
47436,42,Male,Salaried,819000.0,333.0,Poor,High,68250.0
47437,26,Female,Unemployed,435000.0,521.0,Poor,Medium,36250.0
47438,45,Female,Self-Employed,344000.0,355.0,Poor,Low,28666.666666666668
47439,63,Female,Self-Employed,662000.0,517.0,Poor,Medium,55166.666666666664
47440,47,Male,Salaried,551000.0,700.0,Good,Medium,45916.666666666664
47441,24,Male,Salaried,1062000.0,630.0,Fair,High,88500.0
47442,28,Male,Salaried,272000.0,480.0,Poor,Low,22666.666666666668
47443,27,Female,Salaried,559000.0,735.0,Excellent,Medium,46583.333333333336
47444,20,Female,Salaried,308000.0,498.0,Poor,Low,25666.666666666668
47445,36,Male,Self-Employed,394000.0,414.0,Poor,Low,32833.333333333336
47446,19,Male,Salaried,807000.0,596.0,Fair,High,67250.0
47447,34,Female,Salaried,650000.0,572.0,Fair,Medium,54166.666666666664
47448,46,Female,Salaried,457000.0,434.0,Poor,Medium,38083.333333333336
47449,19,Female,Self-Employed,1181000.0,602.0,Fair,High,98416.66666666667
47450,33,Male,Salaried,545000.0,318.0,Poor,Medium,45416.666666666664
47451,66,Female,Salaried,737000.0,722.0,Excellent,Medium,61416.666666666664
47452,27,Male,Self-Employed,130000.0,699.0,Good,Low,10833.333333333334
47453,21,Male,Salaried,375000.0,605.0,Fair,Low,31250.0
47454,60,Male,Salaried,375000.0,602.0,Fair,Low,31250.0
47455,43,Male,Self-Employed,1203000.0,308.0,Poor,High,100250.0
47456,66,Male,Salaried,290000.0,662.0,Good,Low,24166.666666666668
47457,41,Male,Salaried,776000.0,602.0,Fair,Medium,64666.666666666664
47458,29,Female,Salaried,765000.0,617.0,Fair,Medium,63750.0
47459,38,Male,Self-Employed,966000.0,580.0,Fair,High,80500.0
47460,59,Male,Unemployed,463000.0,329.0,Poor,Medium,38583.333333333336
47461,33,Female,Salaried,883000.0,759.0,Excellent,High,73583.33333333333
47462,53,Female,Salaried,248000.0,342.0,Poor,Low,20666.666666666668
47463,52,Male,Salaried,649000.0,489.0,Poor,Medium,54083.333333333336
47464,26,Male,Salaried,993000.0,637.0,Fair,High,82750.0
47465,23,Other,Salaried,312000.0,315.0,Poor,Low,26000.0
47466,61,Female,Unemployed,581000.0,402.0,Poor,Medium,48416.666666666664
47467,18,Male,Self-Employed,940000.0,418.0,Poor,High,78333.33333333333
47468,31,Male,Salaried,427000.0,349.0,Poor,Medium,35583.333333333336
47469,41,Male,Self-Employed,879000.0,344.0,Poor,High,73250.0
47470,27,Female,Salaried,733000.0,647.0,Fair,Medium,61083.333333333336
47471,35,Female,Salaried,385000.0,492.0,Poor,Low,32083.333333333332
47472,62,Male,Unemployed,415000.0,602.0,Fair,Medium,34583.333333333336
47473,26,Female,Self-Employed,38000.0,606.0,Fair,Low,3166.6666666666665
47474,44,Female,Self-Employed,623000.0,714.0,Good,Medium,51916.666666666664
47475,36,Male,Self-Employed,558000.0,735.0,Excellent,Medium,46500.0
47476,53,Male,Salaried,995000.0,602.0,Fair,High,82916.66666666667
47477,20,Male,Salaried,538000.0,854.0,Excellent,Medium,44833.333333333336
47478,55,Male,Salaried,469000.0,664.0,Good,Medium,39083.333333333336
47479,26,Male,Salaried,472000.0,563.0,Poor,Medium,39333.333333333336
47480,27,Male,Salaried,326000.0,746.0,Excellent,Low,27166.666666666668
47481,26,Female,Salaried,601000.0,846.0,Excellent,Medium,50083.333333333336
47482,34,Male,Salaried,1103000.0,378.0,Poor,High,91916.66666666667
47483,59,Male,Salaried,372000.0,426.0,Poor,Low,31000.0
47484,55,Female,Salaried,417000.0,679.0,Good,Medium,34750.0
47485,65,Female,Self-Employed,459000.0,313.0,Poor,Medium,38250.0
47486,66,Male,Self-Employed,411000.0,577.0,Fair,Medium,34250.0
47487,60,Female,Unemployed,716000.0,854.0,Excellent,Medium,59666.666666666664
47488,37,Female,Self-Employed,806000.0,353.0,Poor,High,67166.66666666667
47489,24,Male,Salaried,96000.0,394.0,Poor,Low,8000.0
47490,21,Female,Salaried,1164000.0,865.0,Excellent,High,97000.0
47491,27,Male,Salaried,703000.0,725.0,Excellent,Medium,58583.333333333336
47492,38,Male,Salaried,310000.0,515.0,Poor,Low,25833.333333333332
47493,31,Female,Self-Employed,601000.0,888.0,Excellent,Medium,50083.333333333336
47494,42,Female,Salaried,395000.0,331.0,Poor,Low,32916.666666666664
47495,34,Male,Salaried,651000.0,873.0,Excellent,Medium,54250.0
47496,45,Female,Unemployed,1348000.0,458.0,Poor,High,112333.33333333333
47497,31,Female,Self-Employed,1079000.0,602.0,Fair,High,89916.66666666667
47498,69,Female,Self-Employed,640000.0,565.0,Poor,Medium,53333.333333333336
47499,30,Other,Salaried,623000.0,413.0,Poor,Medium,51916.666666666664
47500,51,Female,Unemployed,281000.0,722.0,Excellent,Low,23416.666666666668
47501,58,Male,Salaried,587000.0,467.0,Poor,Medium,48916.666666666664
47502,20,Female,Self-Employed,717000.0,476.0,Poor,Medium,59750.0
47503,21,Female,Unemployed,601000.0,741.0,Excellent,Medium,50083.333333333336
47504,61,Female,Unemployed,226000.0,886.0,Excellent,Low,18833.333333333332
47505,32,Female,Unemployed,716000.0,582.0,Fair,Medium,59666.666666666664
47506,37,Male,Unemployed,506000.0,801.0,Excellent,Medium,42166.666666666664
47507,25,Female,Salaried,644000.0,528.0,Poor,Medium,53666.666666666664
47508,67,Female,Salaried,929000.0,605.0,Fair,High,77416.66666666667
47509,22,Female,Salaried,460000.0,317.0,Poor,Medium,38333.333333333336
47510,19,Female,Salaried,16000.0,789.0,Excellent,Low,1333.3333333333333
47511,45,Female,Unemployed,715000.0,602.0,Fair,Medium,59583.333333333336
47512,39,Male,Salaried,601000.0,449.0,Poor,Medium,50083.333333333336
47513,26,Female,Salaried,456000.0,505.0,Poor,Medium,38000.0
47514,45,Female,Self-Employed,690000.0,859.0,Excellent,Medium,57500.0
47515,63,Female,Salaried,196000.0,556.0,Poor,Low,16333.333333333334
47516,18,Female,Salaried,37000.0,542.0,Poor,Low,3083.3333333333335
47517,69,Female,Salaried,853000.0,331.0,Poor,High,71083.33333333333
47518,53,Male,Salaried,251000.0,815.0,Excellent,Low,20916.666666666668
47519,66,Male,Salaried,400000.0,470.0,Poor,Medium,33333.333333333336
47520,59,Other,Salaried,659000.0,511.0,Poor,Medium,54916.666666666664
47521,19,Female,Salaried,601000.0,449.0,Poor,Medium,50083.333333333336
47522,55,Male,Salaried,573000.0,429.0,Poor,Medium,47750.0
47523,43,Male,Salaried,851000.0,469.0,Poor,High,70916.66666666667
47524,48,Female,Self-Employed,109000.0,408.0,Poor,Low,9083.333333333334
47525,68,Female,Salaried,606000.0,468.0,Poor,Medium,50500.0
47526,58,Male,Self-Employed,601000.0,583.0,Fair,Medium,50083.333333333336
47527,68,Male,Salaried,802000.0,379.0,Poor,High,66833.33333333333
47528,36,Female,Salaried,367000.0,833.0,Excellent,Low,30583.333333333332
47529,48,Other,Salaried,673000.0,461.0,Poor,Medium,56083.333333333336
47530,26,Female,Salaried,744000.0,443.0,Poor,Medium,62000.0
47531,20,Female,Salaried,857000.0,750.0,Excellent,High,71416.66666666667
47532,55,Male,Salaried,1190000.0,830.0,Excellent,High,99166.66666666667
47533,23,Female,Salaried,312000.0,772.0,Excellent,Low,26000.0
47534,66,Male,Unemployed,488000.0,646.0,Fair,Medium,40666.666666666664
47535,62,Male,Salaried,6000.0,436.0,Poor,Low,500.0
47536,62,Female,Salaried,27000.0,705.0,Good,Low,2250.0
47537,24,Male,Unemployed,739000.0,434.0,Poor,Medium,61583.333333333336
47538,58,Male,Unemployed,703000.0,317.0,Poor,Medium,58583.333333333336
47539,42,Other,Unemployed,1037000.0,832.0,Excellent,High,86416.66666666667
47540,42,Male,Salaried,1074000.0,868.0,Excellent,High,89500.0
47541,67,Male,Salaried,159000.0,612.0,Fair,Low,13250.0
47542,18,Female,Self-Employed,398000.0,698.0,Good,Low,33166.666666666664
47543,39,Male,Unemployed,755000.0,679.0,Good,Medium,62916.666666666664
47544,37,Female,Self-Employed,858000.0,303.0,Poor,High,71500.0
47545,30,Male,Salaried,289000.0,376.0,Poor,Low,24083.333333333332
47546,57,Female,Self-Employed,601000.0,882.0,Excellent,Medium,50083.333333333336
47547,38,Female,Salaried,584000.0,353.0,Poor,Medium,48666.666666666664
47548,40,Female,Salaried,209000.0,350.0,Poor,Low,17416.666666666668
47549,58,Male,Self-Employed,685000.0,748.0,Excellent,Medium,57083.333333333336
47550,50,Female,Salaried,672000.0,722.0,Excellent,Medium,56000.0
47551,26,Male,Salaried,456000.0,451.0,Poor,Medium,38000.0
47552,46,Female,Salaried,134000.0,716.0,Good,Low,11166.666666666666
47553,69,Female,Unemployed,569000.0,662.0,Good,Medium,47416.666666666664
47554,49,Female,Salaried,868000.0,649.0,Fair,High,72333.33333333333
47555,28,Female,Salaried,501000.0,397.0,Poor,Medium,41750.0
47556,69,Male,Salaried,418000.0,788.0,Excellent,Medium,34833.333333333336
47557,53,Female,Salaried,229000.0,602.0,Fair,Low,19083.333333333332
47558,46,Female,Unemployed,596000.0,813.0,Excellent,Medium,49666.666666666664
47559,65,Female,Self-Employed,210000.0,382.0,Poor,Low,17500.0
47560,48,Male,Salaried,933000.0,802.0,Excellent,High,77750.0
47561,31,Female,Salaried,601000.0,584.0,Fair,Medium,50083.333333333336
47562,69,Male,Salaried,577000.0,584.0,Fair,Medium,48083.333333333336
47563,67,Female,Salaried,520000.0,464.0,Poor,Medium,43333.333333333336
47564,42,Male,Salaried,378000.0,511.0,Poor,Low,31500.0
47565,43,Female,Unemployed,735000.0,700.0,Good,Medium,61250.0
47566,39,Female,Salaried,683000.0,879.0,Excellent,Medium,56916.666666666664
47567,26,Female,Salaried,1208000.0,355.0,Poor,High,100666.66666666667
47568,50,Female,Self-Employed,686000.0,878.0,Excellent,Medium,57166.666666666664
47569,40,Female,Unemployed,1130000.0,734.0,Excellent,High,94166.66666666667
47570,52,Female,Self-Employed,301000.0,809.0,Excellent,Low,25083.333333333332
47571,37,Female,Salaried,477000.0,820.0,Excellent,Medium,39750.0
47572,50,Female,Self-Employed,808000.0,492.0,Poor,High,67333.33333333333
47573,52,Male,Salaried,1074000.0,362.0,Poor,High,89500.0
47574,63,Male,Salaried,601000.0,783.0,Excellent,Medium,50083.333333333336
47575,47,Other,Unemployed,321000.0,705.0,Good,Low,26750.0
47576,63,Female,Salaried,1056000.0,391.0,Poor,High,88000.0
47577,47,Female,Salaried,1072000.0,756.0,Excellent,High,89333.33333333333
47578,39,Male,Salaried,64000.0,895.0,Excellent,Low,5333.333333333333
47579,62,Female,Salaried,879000.0,356.0,Poor,High,73250.0
47580,18,Female,Unemployed,650000.0,602.0,Fair,Medium,54166.666666666664
47581,32,Female,Self-Employed,390000.0,507.0,Poor,Low,32500.0
47582,42,Male,Self-Employed,504000.0,369.0,Poor,Medium,42000.0
47583,37,Male,Salaried,383000.0,435.0,Poor,Low,31916.666666666668
47584,24,Female,Salaried,563000.0,398.0,Poor,Medium,46916.666666666664
47585,33,Female,Self-Employed,886000.0,798.0,Excellent,High,73833.33333333333
47586,69,Female,Self-Employed,981000.0,798.0,Excellent,High,81750.0
47587,40,Male,Self-Employed,1137000.0,357.0,Poor,High,94750.0
47588,38,Male,Self-Employed,524000.0,680.0,Good,Medium,43666.666666666664
47589,18,Male,Self-Employed,783000.0,711.0,Good,Medium,65250.0
47590,64,Female,Salaried,667000.0,630.0,Fair,Medium,55583.333333333336
47591,37,Male,Salaried,601000.0,765.0,Excellent,Medium,50083.333333333336
47592,64,Female,Unemployed,909000.0,435.0,Poor,High,75750.0
47593,36,Male,Salaried,887000.0,570.0,Fair,High,73916.66666666667
47594,23,Male,Salaried,636000.0,470.0,Poor,Medium,53000.0
47595,55,Female,Salaried,460000.0,383.0,Poor,Medium,38333.333333333336
47596,49,Male,Salaried,627000.0,823.0,Excellent,Medium,52250.0
47597,18,Female,Salaried,449000.0,825.0,Excellent,Medium,37416.666666666664
47598,47,Female,Salaried,638000.0,611.0,Fair,Medium,53166.666666666664
47599,33,Male,Unemployed,483000.0,439.0,Poor,Medium,40250.0
47600,44,Female,Salaried,1045000.0,416.0,Poor,High,87083.33333333333
47601,35,Male,Salaried,754000.0,751.0,Excellent,Medium,62833.333333333336
47602,30,Male,Salaried,833000.0,413.0,Poor,High,69416.66666666667
47603,61,Female,Unemployed,441000.0,473.0,Poor,Medium,36750.0
47604,67,Male,Unemployed,700000.0,438.0,Poor,Medium,58333.333333333336
47605,45,Male,Salaried,649000.0,334.0,Poor,Medium,54083.333333333336
47606,27,Female,Unemployed,595000.0,368.0,Poor,Medium,49583.333333333336
47607,31,Male,Salaried,261000.0,626.0,Fair,Low,21750.0
47608,69,Male,Self-Employed,1136000.0,450.0,Poor,High,94666.66666666667
47609,46,Male,Salaried,878000.0,860.0,Excellent,High,73166.66666666667
47610,28,Female,Salaried,757000.0,766.0,Excellent,Medium,63083.333333333336
47611,67,Female,Salaried,485000.0,734.0,Excellent,Medium,40416.666666666664
47612,44,Female,Unemployed,893000.0,801.0,Excellent,High,74416.66666666667
47613,61,Male,Salaried,894000.0,453.0,Poor,High,74500.0
47614,34,Male,Salaried,405000.0,771.0,Excellent,Medium,33750.0
47615,20,Male,Salaried,515000.0,315.0,Poor,Medium,42916.666666666664
47616,48,Female,Salaried,394000.0,601.0,Fair,Low,32833.333333333336
47617,38,Female,Salaried,572000.0,612.0,Fair,Medium,47666.666666666664
47618,50,Male,Salaried,278000.0,797.0,Excellent,Low,23166.666666666668
47619,18,Female,Unemployed,439000.0,478.0,Poor,Medium,36583.333333333336
47620,23,Male,Salaried,163000.0,807.0,Excellent,Low,13583.333333333334
47621,68,Male,Salaried,581000.0,862.0,Excellent,Medium,48416.666666666664
47622,21,Female,Unemployed,712000.0,743.0,Excellent,Medium,59333.333333333336
47623,39,Female,Unemployed,343000.0,666.0,Good,Low,28583.333333333332
47624,30,Male,Salaried,654000.0,739.0,Excellent,Medium,54500.0
47625,61,Female,Self-Employed,199000.0,641.0,Fair,Low,16583.333333333332
47626,47,Male,Self-Employed,601000.0,376.0,Poor,Medium,50083.333333333336
47627,57,Female,Salaried,766000.0,733.0,Excellent,Medium,63833.333333333336
47628,69,Female,Salaried,548000.0,628.0,Fair,Medium,45666.666666666664
47629,43,Female,Unemployed,601000.0,834.0,Excellent,Medium,50083.333333333336
47630,56,Male,Self-Employed,588000.0,355.0,Poor,Medium,49000.0
47631,56,Female,Salaried,638000.0,304.0,Poor,Medium,53166.666666666664
47632,24,Male,Salaried,725000.0,891.0,Excellent,Medium,60416.666666666664
47633,31,Female,Salaried,637000.0,848.0,Excellent,Medium,53083.333333333336
47634,43,Male,Salaried,609000.0,448.0,Poor,Medium,50750.0
47635,35,Female,Self-Employed,501000.0,602.0,Fair,Medium,41750.0
47636,68,Male,Unemployed,54000.0,692.0,Good,Low,4500.0
47637,41,Female,Salaried,584000.0,459.0,Poor,Medium,48666.666666666664
47638,69,Male,Self-Employed,302000.0,537.0,Poor,Low,25166.666666666668
47639,68,Female,Self-Employed,684000.0,595.0,Fair,Medium,57000.0
47640,42,Male,Salaried,889000.0,800.0,Excellent,High,74083.33333333333
47641,67,Male,Salaried,129000.0,713.0,Good,Low,10750.0
47642,49,Male,Unemployed,872000.0,472.0,Poor,High,72666.66666666667
47643,23,Other,Self-Employed,625000.0,744.0,Excellent,Medium,52083.333333333336
47644,33,Male,Salaried,463000.0,850.0,Excellent,Medium,38583.333333333336
47645,20,Male,Salaried,782000.0,819.0,Excellent,Medium,65166.666666666664
47646,38,Male,Unemployed,548000.0,302.0,Poor,Medium,45666.666666666664
47647,49,Male,Salaried,601000.0,841.0,Excellent,Medium,50083.333333333336
47648,19,Male,Unemployed,146000.0,548.0,Poor,Low,12166.666666666666
47649,64,Female,Salaried,549000.0,401.0,Poor,Medium,45750.0
47650,37,Female,Salaried,811000.0,602.0,Fair,High,67583.33333333333
47651,28,Female,Unemployed,387000.0,492.0,Poor,Low,32250.0
47652,68,Male,Self-Employed,711000.0,711.0,Good,Medium,59250.0
47653,35,Male,Unemployed,204000.0,841.0,Excellent,Low,17000.0
47654,28,Male,Salaried,601000.0,491.0,Poor,Medium,50083.333333333336
47655,52,Female,Self-Employed,374000.0,493.0,Poor,Low,31166.666666666668
47656,53,Male,Unemployed,112000.0,859.0,Excellent,Low,9333.333333333334
47657,55,Female,Salaried,544000.0,567.0,Poor,Medium,45333.333333333336
47658,29,Male,Unemployed,805000.0,422.0,Poor,High,67083.33333333333
47659,48,Female,Self-Employed,601000.0,803.0,Excellent,Medium,50083.333333333336
47660,53,Male,Salaried,575000.0,891.0,Excellent,Medium,47916.666666666664
47661,47,Male,Self-Employed,531000.0,452.0,Poor,Medium,44250.0
47662,61,Female,Self-Employed,363000.0,325.0,Poor,Low,30250.0
47663,21,Male,Self-Employed,1194000.0,570.0,Fair,High,99500.0
47664,19,Female,Self-Employed,440000.0,655.0,Good,Medium,36666.666666666664
47665,61,Female,Salaried,630000.0,407.0,Poor,Medium,52500.0
47666,30,Female,Salaried,591000.0,303.0,Poor,Medium,49250.0
47667,43,Male,Salaried,352000.0,702.0,Good,Low,29333.333333333332
47668,46,Female,Salaried,323000.0,551.0,Poor,Low,26916.666666666668
47669,65,Male,Self-Employed,1021000.0,791.0,Excellent,High,85083.33333333333
47670,53,Male,Self-Employed,1008000.0,767.0,Excellent,High,84000.0
47671,45,Male,Salaried,675000.0,625.0,Fair,Medium,56250.0
47672,25,Male,Unemployed,404000.0,663.0,Good,Medium,33666.666666666664
47673,22,Male,Salaried,769000.0,818.0,Excellent,Medium,64083.333333333336
47674,49,Female,Self-Employed,591000.0,602.0,Fair,Medium,49250.0
47675,47,Male,Salaried,309000.0,730.0,Excellent,Low,25750.0
47676,31,Female,Salaried,732000.0,435.0,Poor,Medium,61000.0
47677,64,Male,Salaried,1246000.0,835.0,Excellent,High,103833.33333333333
47678,60,Male,Self-Employed,335000.0,439.0,Poor,Low,27916.666666666668
47679,27,Male,Unemployed,798000.0,585.0,Fair,Medium,66500.0
47680,27,Female,Salaried,780000.0,809.0,Excellent,Medium,65000.0
47681,23,Female,Unemployed,1104000.0,602.0,Fair,High,92000.0
47682,33,Female,Self-Employed,601000.0,791.0,Excellent,Medium,50083.333333333336
47683,43,Female,Salaried,349000.0,668.0,Good,Low,29083.333333333332
47684,38,Male,Salaried,553000.0,602.0,Fair,Medium,46083.333333333336
47685,53,Male,Unemployed,982000.0,349.0,Poor,High,81833.33333333333
47686,58,Male,Self-Employed,326000.0,891.0,Excellent,Low,27166.666666666668
47687,59,Female,Unemployed,387000.0,754.0,Excellent,Low,32250.0
47688,47,Male,Salaried,553000.0,882.0,Excellent,Medium,46083.333333333336
47689,22,Female,Self-Employed,281000.0,863.0,Excellent,Low,23416.666666666668
47690,27,Female,Salaried,533000.0,702.0,Good,Medium,44416.666666666664
47691,65,Female,Salaried,601000.0,679.0,Good,Medium,50083.333333333336
47692,48,Female,Salaried,601000.0,602.0,Fair,Medium,50083.333333333336
47693,28,Female,Unemployed,758000.0,401.0,Poor,Medium,63166.666666666664
47694,55,Female,Self-Employed,953000.0,387.0,Poor,High,79416.66666666667
47695,24,Female,Unemployed,601000.0,760.0,Excellent,Medium,50083.333333333336
47696,29,Female,Self-Employed,61000.0,539.0,Poor,Low,5083.333333333333
47697,62,Female,Salaried,712000.0,691.0,Good,Medium,59333.333333333336
47698,66,Male,Self-Employed,260000.0,602.0,Fair,Low,21666.666666666668
47699,58,Female,Salaried,395000.0,319.0,Poor,Low,32916.666666666664
47700,25,Male,Unemployed,677000.0,737.0,Excellent,Medium,56416.666666666664
47701,45,Other,Salaried,661000.0,392.0,Poor,Medium,55083.333333333336
47702,33,Female,Salaried,499000.0,659.0,Good,Medium,41583.333333333336
47703,20,Female,Self-Employed,205000.0,568.0,Poor,Low,17083.333333333332
47704,54,Male,Salaried,27000.0,492.0,Poor,Low,2250.0
47705,49,Male,Salaried,743000.0,526.0,Poor,Medium,61916.666666666664
47706,38,Male,Salaried,671000.0,401.0,Poor,Medium,55916.666666666664
47707,62,Female,Salaried,601000.0,701.0,Good,Medium,50083.333333333336
47708,35,Female,Salaried,424000.0,504.0,Poor,Medium,35333.333333333336
47709,65,Male,Salaried,601000.0,810.0,Excellent,Medium,50083.333333333336
47710,63,Female,Salaried,167000.0,530.0,Poor,Low,13916.666666666666
47711,28,Male,Salaried,548000.0,415.0,Poor,Medium,45666.666666666664
47712,67,Female,Salaried,763000.0,591.0,Fair,Medium,63583.333333333336
47713,25,Male,Self-Employed,525000.0,520.0,Poor,Medium,43750.0
47714,29,Male,Unemployed,634000.0,602.0,Fair,Medium,52833.333333333336
47715,68,Male,Salaried,1014000.0,477.0,Poor,High,84500.0
47716,69,Male,Salaried,576000.0,830.0,Excellent,Medium,48000.0
47717,19,Female,Salaried,601000.0,710.0,Good,Medium,50083.333333333336
47718,58,Female,Self-Employed,489000.0,785.0,Excellent,Medium,40750.0
47719,39,Female,Salaried,570000.0,577.0,Fair,Medium,47500.0
47720,26,Female,Unemployed,457000.0,359.0,Poor,Medium,38083.333333333336
47721,31,Male,Unemployed,1088000.0,833.0,Excellent,High,90666.66666666667
47722,32,Male,Self-Employed,971000.0,501.0,Poor,High,80916.66666666667
47723,28,Male,Salaried,629000.0,602.0,Fair,Medium,52416.666666666664
47724,30,Male,Salaried,752000.0,782.0,Excellent,Medium,62666.666666666664
47725,45,Female,Salaried,907000.0,638.0,Fair,High,75583.33333333333
47726,42,Female,Salaried,1108000.0,545.0,Poor,High,92333.33333333333
47727,54,Female,Salaried,338000.0,840.0,Excellent,Low,28166.666666666668
47728,23,Male,Salaried,601000.0,875.0,Excellent,Medium,50083.333333333336
47729,54,Male,Salaried,1079000.0,849.0,Excellent,High,89916.66666666667
47730,50,Female,Salaried,623000.0,688.0,Good,Medium,51916.666666666664
47731,42,Male,Salaried,638000.0,474.0,Poor,Medium,53166.666666666664
47732,67,Male,Unemployed,580000.0,408.0,Poor,Medium,48333.333333333336
47733,40,Female,Unemployed,601000.0,601.0,Fair,Medium,50083.333333333336
47734,25,Female,Salaried,656000.0,834.0,Excellent,Medium,54666.666666666664
47735,34,Female,Unemployed,387000.0,710.0,Good,Low,32250.0
47736,48,Female,Salaried,417000.0,877.0,Excellent,Medium,34750.0
47737,43,Female,Salaried,755000.0,765.0,Excellent,Medium,62916.666666666664
47738,28,Male,Unemployed,561000.0,374.0,Poor,Medium,46750.0
47739,47,Female,Self-Employed,804000.0,827.0,Excellent,High,67000.0
47740,28,Female,Salaried,772000.0,550.0,Poor,Medium,64333.333333333336
47741,20,Female,Unemployed,631000.0,732.0,Excellent,Medium,52583.333333333336
47742,57,Male,Salaried,799000.0,633.0,Fair,Medium,66583.33333333333
47743,57,Male,Unemployed,687000.0,559.0,Poor,Medium,57250.0
47744,38,Male,Salaried,665000.0,530.0,Poor,Medium,55416.666666666664
47745,52,Female,Self-Employed,187000.0,770.0,Excellent,Low,15583.333333333334
47746,45,Female,Unemployed,601000.0,550.0,Poor,Medium,50083.333333333336
47747,39,Male,Self-Employed,413000.0,368.0,Poor,Medium,34416.666666666664
47748,59,Male,Salaried,653000.0,593.0,Fair,Medium,54416.666666666664
47749,68,Male,Salaried,936000.0,461.0,Poor,High,78000.0
47750,63,Female,Salaried,601000.0,417.0,Poor,Medium,50083.333333333336
47751,35,Male,Salaried,515000.0,733.0,Excellent,Medium,42916.666666666664
47752,40,Male,Unemployed,966000.0,602.0,Fair,High,80500.0
47753,43,Female,Self-Employed,542000.0,572.0,Fair,Medium,45166.666666666664
47754,52,Male,Salaried,544000.0,497.0,Poor,Medium,45333.333333333336
47755,46,Male,Unemployed,841000.0,408.0,Poor,High,70083.33333333333
47756,69,Female,Salaried,479000.0,535.0,Poor,Medium,39916.666666666664
47757,63,Female,Salaried,523000.0,602.0,Fair,Medium,43583.333333333336
47758,28,Female,Salaried,769000.0,457.0,Poor,Medium,64083.333333333336
47759,59,Male,Salaried,488000.0,497.0,Poor,Medium,40666.666666666664
47760,63,Female,Self-Employed,990000.0,365.0,Poor,High,82500.0
47761,18,Female,Salaried,913000.0,695.0,Good,High,76083.33333333333
47762,33,Male,Unemployed,364000.0,515.0,Poor,Low,30333.333333333332
47763,42,Male,Salaried,282000.0,421.0,Poor,Low,23500.0
47764,55,Female,Salaried,443000.0,496.0,Poor,Medium,36916.666666666664
47765,35,Female,Self-Employed,1244000.0,629.0,Fair,High,103666.66666666667
47766,33,Female,Salaried,780000.0,795.0,Excellent,Medium,65000.0
47767,36,Male,Self-Employed,316000.0,701.0,Good,Low,26333.333333333332
47768,33,Female,Salaried,1062000.0,825.0,Excellent,High,88500.0
47769,22,Female,Salaried,1191000.0,643.0,Fair,High,99250.0
47770,44,Female,Salaried,725000.0,856.0,Excellent,Medium,60416.666666666664
47771,61,Female,Self-Employed,24000.0,784.0,Excellent,Low,2000.0
47772,23,Male,Salaried,631000.0,574.0,Fair,Medium,52583.333333333336
47773,51,Female,Unemployed,723000.0,470.0,Poor,Medium,60250.0
47774,33,Female,Salaried,1175000.0,351.0,Poor,High,97916.66666666667
47775,40,Male,Salaried,745000.0,737.0,Excellent,Medium,62083.333333333336
47776,60,Male,Self-Employed,702000.0,840.0,Excellent,Medium,58500.0
