customer_id,age,gender,employment_type,annual_income,credit_score,city_tier
41178,65,Female,Salaried,696000.0,672.0,Tier 3
41179,26,Female,Salaried,354000.0,513.0,
41180,25,Female,Salaried,319000.0,478.0,
41181,54,Female,Self-Employed,910000.0,436.0,Tier 3
41182,32,Male,Self-Employed,371000.0,,
41183,24,Male,Self-Employed,786000.0,316.0,
41184,41,Female,Self-Employed,5000.0,305.0,
41185,66,Male,Salaried,674000.0,535.0,Tier 3
41186,33,Male,Unemployed,697000.0,871.0,Tier 3
41187,41,Female,Self-Employed,765000.0,446.0,
41188,60,Female,Salaried,456000.0,579.0,Tier 2
41189,24,Male,Salaried,635000.0,733.0,Tier 1
41190,60,Male,Self-Employed,717000.0,850.0,
41191,45,Male,,233000.0,410.0,Tier 2
41192,19,Male,Self-Employed,539000.0,832.0,Tier 3
41193,51,Female,Unemployed,498000.0,708.0,Tier 3
41194,55,Male,Salaried,864000.0,542.0,
41195,20,Male,Salaried,520000.0,565.0,Tier 1
41196,18,Male,Self-Employed,503000.0,342.0,
41197,48,Male,Salaried,473000.0,815.0,Tier 2
41198,40,Female,Salaried,120000.0,537.0,Tier 3
41199,37,Female,Salaried,505000.0,785.0,Tier 3
41200,33,Female,Unemployed,535000.0,479.0,Tier 3
41201,63,Female,Self-Employed,,852.0,Tier 3
41202,49,Male,Salaried,508000.0,603.0,Tier 1
41203,34,Male,Self-Employed,548000.0,760.0,Tier 3
41204,35,Other,Salaried,752000.0,384.0,Tier 1
41205,21,Female,Unemployed,1003000.0,825.0,Tier 3
41206,52,Female,Salaried,549000.0,819.0,Tier 1
41207,57,Female,Salaried,239000.0,597.0,Tier 3
41208,53,Male,Salaried,625000.0,712.0,
41209,40,Female,Salaried,,828.0,Tier 1
41210,32,Female,Salaried,905000.0,711.0,
41211,30,Female,,722000.0,388.0,Tier 2
41212,31,Male,Unemployed,286000.0,623.0,Tier 2
41213,31,Male,Salaried,707000.0,814.0,Tier 2
41214,54,Female,Salaried,477000.0,382.0,Tier 1
41215,22,Male,Salaried,743000.0,596.0,Tier 1
41216,39,Male,Salaried,592000.0,640.0,
41217,45,Male,Salaried,759000.0,840.0,Tier 3
41218,62,Male,Unemployed,399000.0,829.0,
41219,21,Female,Unemployed,390000.0,448.0,Tier 1
41220,67,Male,,227000.0,460.0,Tier 2
41221,55,Female,Salaried,73000.0,370.0,
41222,46,Male,Unemployed,496000.0,312.0,Tier 1
41223,54,Female,Self-Employed,375000.0,751.0,Tier 1
41224,52,Female,Salaried,988000.0,445.0,Tier 2
41225,37,Female,Salaried,1003000.0,,Tier 2
41226,52,Female,Unemployed,36000.0,775.0,Tier 1
41227,52,Male,Unemployed,1106000.0,588.0,Tier 1
41228,37,,Unemployed,1007000.0,652.0,Tier 3
41229,19,Male,,814000.0,541.0,Tier 3
41230,69,Female,Unemployed,1203000.0,818.0,Tier 2
41231,35,Male,Salaried,1215000.0,875.0,Tier 2
41232,47,Male,Self-Employed,1076000.0,713.0,Tier 1
41233,59,Female,Salaried,611000.0,410.0,Tier 2
41234,46,Female,Unemployed,602000.0,554.0,Tier 1
41235,56,Male,Self-Employed,890000.0,540.0,Tier 3
41236,69,Female,Unemployed,395000.0,822.0,Tier 1
41237,39,Male,Salaried,542000.0,562.0,
41238,46,Male,Salaried,121000.0,621.0,Tier 1
41239,63,Female,Salaried,443000.0,611.0,Tier 2
41240,27,Male,Salaried,666000.0,628.0,Tier 2
41241,37,Male,Self-Employed,555000.0,419.0,
41242,33,Female,Salaried,730000.0,378.0,
41243,23,Female,Salaried,,854.0,
41244,34,Male,Unemployed,682000.0,443.0,Tier 2
41245,23,Female,Unemployed,385000.0,632.0,
41246,39,Female,Self-Employed,316000.0,551.0,Tier 1
41247,35,Female,Salaried,991000.0,783.0,Tier 3
41248,49,Female,Self-Employed,352000.0,,Tier 2
41249,45,Female,Salaried,781000.0,349.0,
41250,59,Male,Salaried,826000.0,319.0,
41251,27,Male,Unemployed,838000.0,829.0,
41252,58,Female,Salaried,311000.0,796.0,Tier 2
41253,39,Female,Self-Employed,,767.0,Tier 3
41254,45,Male,Self-Employed,634000.0,665.0,Tier 2
41255,32,Other,Salaried,264000.0,588.0,Tier 3
41256,60,Male,Salaried,301000.0,652.0,
41257,46,Male,Salaried,790000.0,823.0,Tier 1
41258,24,Male,Unemployed,1216000.0,748.0,Tier 2
41259,67,Female,Salaried,734000.0,644.0,Tier 1
41260,51,Male,,466000.0,319.0,
41261,49,,Salaried,21000.0,646.0,Tier 3
41262,19,,Self-Employed,868000.0,367.0,Tier 1
41263,43,Male,Self-Employed,811000.0,661.0,Tier 3
41264,62,Male,Salaried,819000.0,518.0,Tier 1
41265,28,Male,Unemployed,697000.0,,
41266,42,Male,Salaried,,587.0,
41267,36,Female,Self-Employed,402000.0,536.0,Tier 2
41268,37,Female,Self-Employed,1213000.0,647.0,Tier 3
41269,50,Male,Unemployed,780000.0,744.0,Tier 3
41270,34,,Unemployed,1220000.0,721.0,Tier 1
41271,69,Female,Salaried,642000.0,318.0,Tier 3
41272,47,Female,Self-Employed,,327.0,Tier 1
41273,35,Female,Self-Employed,497000.0,533.0,Tier 2
41274,49,Female,Self-Employed,672000.0,414.0,Tier 1
41275,57,Male,Salaried,953000.0,690.0,Tier 3
41276,62,Female,,705000.0,369.0,
41277,21,Female,Salaried,312000.0,877.0,Tier 2
41278,49,Male,Salaried,182000.0,752.0,Tier 2
41279,36,Male,Self-Employed,322000.0,794.0,Tier 2
41280,20,Male,Salaried,939000.0,561.0,Tier 3
41281,55,Female,Salaried,453000.0,625.0,Tier 3
41282,45,Female,Unemployed,472000.0,439.0,Tier 2
41283,55,Male,Self-Employed,225000.0,812.0,Tier 1
41284,23,Male,Salaried,866000.0,569.0,
41285,57,Female,Unemployed,967000.0,559.0,Tier 3
41286,34,Female,Salaried,,396.0,Tier 2
41287,59,Female,Self-Employed,1011000.0,853.0,Tier 1
41288,22,Female,Unemployed,846000.0,825.0,Tier 3
41289,36,Male,Self-Employed,715000.0,304.0,
41290,60,Male,Salaried,781000.0,776.0,Tier 1
41291,59,Male,Self-Employed,242000.0,504.0,Tier 1
41292,52,Female,Self-Employed,,681.0,Tier 1
41293,39,Female,Salaried,1030000.0,745.0,Tier 3
41294,41,Female,Salaried,600000.0,887.0,Tier 2
41295,27,Male,Self-Employed,390000.0,512.0,
41296,19,Female,Salaried,453000.0,883.0,Tier 3
41297,45,Male,Salaried,935000.0,862.0,Tier 2
41298,58,Female,Salaried,600000.0,884.0,Tier 2
41299,54,Male,Salaried,470000.0,514.0,
41300,34,Female,Salaried,702000.0,888.0,Tier 2
41301,23,Male,Unemployed,649000.0,711.0,Tier 3
41302,60,Male,Salaried,572000.0,661.0,Tier 2
41303,22,Male,Salaried,793000.0,425.0,Tier 2
41304,56,Male,Self-Employed,182000.0,820.0,Tier 3
41305,24,Male,Salaried,,392.0,Tier 1
41306,49,Female,Salaried,458000.0,732.0,Tier 2
41307,21,Male,,419000.0,857.0,Tier 3
41308,38,Male,Salaried,910000.0,880.0,Tier 3
41309,59,Female,Unemployed,741000.0,567.0,
41310,49,Male,Self-Employed,838000.0,671.0,Tier 3
41311,35,Female,Self-Employed,782000.0,563.0,
41312,50,Male,Self-Employed,81000.0,618.0,Tier 2
41313,31,Other,Salaried,322000.0,378.0,Tier 1
41314,23,Female,Self-Employed,,878.0,
41315,28,Female,Salaried,278000.0,892.0,
41316,63,Female,Self-Employed,,524.0,Tier 3
41317,37,Female,Self-Employed,662000.0,800.0,
41318,46,Male,Self-Employed,576000.0,468.0,Tier 2
41319,52,Male,Self-Employed,412000.0,887.0,Tier 3
41320,33,Male,Salaried,342000.0,330.0,Tier 2
41321,65,Male,Unemployed,701000.0,595.0,
41322,24,Female,Self-Employed,193000.0,478.0,
41323,57,Female,Salaried,711000.0,617.0,Tier 2
41324,53,Female,Unemployed,748000.0,810.0,Tier 1
41325,61,Female,Salaried,,716.0,Tier 2
41326,61,Female,Self-Employed,706000.0,424.0,Tier 1
41327,48,Male,Self-Employed,450000.0,662.0,Tier 1
41328,59,Female,Salaried,708000.0,337.0,
41329,61,Female,Salaried,338000.0,697.0,
41330,60,Female,Self-Employed,500000.0,897.0,Tier 1
41331,60,Female,Self-Employed,678000.0,889.0,
41332,64,Male,Salaried,559000.0,443.0,Tier 1
41333,23,Male,Salaried,556000.0,710.0,Tier 2
41334,46,Male,Salaried,,,
41335,44,Female,Self-Employed,314000.0,615.0,Tier 2
41336,60,Male,Self-Employed,281000.0,748.0,Tier 1
41337,19,Male,Salaried,721000.0,370.0,Tier 2
41338,39,Female,,193000.0,776.0,Tier 2
41339,26,Male,Self-Employed,,626.0,Tier 3
41340,28,Male,Self-Employed,620000.0,663.0,Tier 2
41341,33,Female,Self-Employed,702000.0,645.0,
41342,62,Other,Self-Employed,358000.0,,Tier 3
41343,30,Male,,493000.0,808.0,Tier 1
41344,35,Female,Unemployed,757000.0,731.0,
41345,42,Male,Salaried,575000.0,740.0,
41346,50,Male,Salaried,636000.0,553.0,Tier 3
41347,69,Male,Self-Employed,,777.0,
41348,27,Female,Unemployed,814000.0,,Tier 3
41349,47,Female,Salaried,441000.0,416.0,Tier 2
41350,68,Male,Unemployed,585000.0,488.0,Tier 3
41351,66,Female,Self-Employed,112000.0,889.0,Tier 2
41352,18,Male,Salaried,800000.0,480.0,
41353,50,Female,Salaried,623000.0,638.0,Tier 2
41354,66,Male,Salaried,1236000.0,489.0,Tier 3
41355,32,Female,Salaried,395000.0,785.0,Tier 2
41356,46,Male,Self-Employed,76000.0,578.0,
41357,19,Female,Unemployed,142000.0,570.0,Tier 3
41358,28,Male,Salaried,572000.0,861.0,
41359,51,Male,Self-Employed,767000.0,502.0,Tier 2
41360,69,Female,Salaried,600000.0,466.0,Tier 3
41361,58,Female,Salaried,809000.0,487.0,Tier 3
41362,36,,Self-Employed,762000.0,451.0,Tier 1
41363,19,Male,Salaried,610000.0,397.0,Tier 1
41364,65,Male,Salaried,534000.0,670.0,Tier 2
41365,37,Female,Unemployed,,582.0,Tier 3
41366,58,Male,Salaried,296000.0,710.0,
41367,69,Female,Unemployed,1029000.0,580.0,Tier 3
41368,48,Male,Salaried,686000.0,665.0,Tier 2
41369,21,Female,Salaried,227000.0,646.0,
41370,46,Female,Unemployed,589000.0,863.0,Tier 1
41371,47,Female,Salaried,878000.0,314.0,Tier 1
41372,30,Female,Self-Employed,737000.0,700.0,
41373,32,Female,Salaried,564000.0,462.0,
41374,37,Female,Salaried,,473.0,Tier 2
41375,51,Female,Self-Employed,,730.0,Tier 2
41376,45,Female,Unemployed,805000.0,710.0,
41377,37,Female,Self-Employed,488000.0,577.0,Tier 1
41378,67,Female,Salaried,511000.0,601.0,Tier 3
41379,42,Female,Salaried,,426.0,
41380,44,Male,Salaried,633000.0,834.0,Tier 3
41381,47,Female,Self-Employed,,739.0,
41382,58,Female,Unemployed,180000.0,701.0,
41383,37,Male,Salaried,567000.0,410.0,Tier 2
41384,18,Female,Salaried,378000.0,333.0,Tier 1
41385,52,Male,Salaried,816000.0,872.0,Tier 2
41386,66,Male,Salaried,699000.0,392.0,Tier 1
41387,60,Male,Salaried,740000.0,561.0,
41388,41,Female,Self-Employed,,566.0,Tier 1
41389,42,Male,Salaried,711000.0,870.0,
41390,57,Male,Unemployed,329000.0,304.0,Tier 3
41391,29,Male,Salaried,109000.0,605.0,Tier 2
41392,28,Male,Salaried,942000.0,861.0,Tier 3
41393,47,Female,Salaried,1089000.0,593.0,
41394,30,Male,Unemployed,697000.0,352.0,
41395,64,Female,,734000.0,314.0,Tier 3
41396,42,Male,Self-Employed,289000.0,411.0,Tier 2
41397,69,Female,Salaried,407000.0,786.0,Tier 2
41398,42,Male,Self-Employed,401000.0,,
41399,34,Other,Self-Employed,622000.0,765.0,
41400,29,Male,Salaried,195000.0,864.0,
41401,68,Female,Salaried,814000.0,312.0,Tier 1
41402,69,Female,Salaried,771000.0,452.0,Tier 2
41403,28,Male,Unemployed,604000.0,857.0,Tier 3
41404,27,Male,Salaried,643000.0,850.0,Tier 1
41405,34,Male,Self-Employed,1004000.0,481.0,Tier 3
41406,62,Female,Salaried,860000.0,830.0,Tier 2
41407,33,Male,Self-Employed,939000.0,484.0,Tier 2
41408,69,Male,Unemployed,875000.0,409.0,Tier 3
41409,37,Female,Self-Employed,652000.0,708.0,Tier 3
41410,66,Other,Salaried,848000.0,525.0,Tier 2
41411,22,Female,Salaried,898000.0,874.0,Tier 2
41412,58,Male,Salaried,735000.0,676.0,Tier 3
41413,49,Male,Self-Employed,24000.0,899.0,Tier 2
41414,44,Male,Salaried,195000.0,883.0,
41415,21,Male,,918000.0,491.0,Tier 3
41416,58,Male,,0.0,701.0,Tier 3
41417,65,Female,Salaried,,562.0,Tier 1
41418,24,Female,Salaried,206000.0,726.0,Tier 2
41419,63,Female,Self-Employed,84000.0,458.0,Tier 3
41420,31,Male,Salaried,710000.0,718.0,
41421,56,Male,Self-Employed,698000.0,560.0,
41422,41,Male,Salaried,437000.0,392.0,Tier 1
41423,65,Female,Salaried,,412.0,Tier 1
41424,35,Female,Self-Employed,18000.0,738.0,Tier 3
41425,55,Male,Salaried,444000.0,747.0,Tier 3
41426,56,Male,,402000.0,455.0,
41427,68,Male,Salaried,1125000.0,632.0,Tier 3
41428,57,Other,Unemployed,617000.0,549.0,Tier 2
41429,18,Male,Salaried,717000.0,376.0,Tier 2
41430,34,Female,Self-Employed,559000.0,560.0,
41431,43,Male,,391000.0,516.0,Tier 1
41432,68,Male,Salaried,797000.0,874.0,Tier 3
41433,39,,Salaried,825000.0,388.0,Tier 3
41434,56,Male,Salaried,1142000.0,411.0,Tier 2
41435,35,Male,Salaried,120000.0,887.0,Tier 2
41436,55,Male,Salaried,238000.0,524.0,Tier 2
41437,45,Male,Self-Employed,398000.0,492.0,Tier 3
41438,38,Female,Self-Employed,1039000.0,398.0,Tier 1
41439,55,Male,Salaried,372000.0,381.0,Tier 3
41440,50,Female,Salaried,983000.0,806.0,Tier 3
41441,47,Female,Salaried,144000.0,489.0,
41442,59,Male,Self-Employed,701000.0,326.0,
41443,25,Female,Salaried,,526.0,Tier 2
41444,47,Female,Self-Employed,,780.0,
41445,56,Male,Salaried,718000.0,659.0,Tier 3
41446,26,Male,Self-Employed,473000.0,393.0,
41447,50,Male,Self-Employed,803000.0,379.0,Tier 2
41448,60,Male,Unemployed,810000.0,332.0,Tier 3
41449,46,Male,Salaried,,771.0,
41450,48,Female,Self-Employed,617000.0,357.0,Tier 3
41451,20,Male,Salaried,,336.0,
41452,67,Female,Salaried,367000.0,,Tier 1
41453,55,Female,Salaried,458000.0,434.0,
41454,28,Male,Self-Employed,727000.0,,Tier 3
41455,22,Male,Salaried,735000.0,561.0,
41456,48,Male,Self-Employed,47000.0,732.0,
41457,37,Male,Salaried,418000.0,611.0,
41458,21,Female,Salaried,444000.0,,Tier 2
41459,25,Male,Salaried,979000.0,441.0,
41460,59,Male,Salaried,638000.0,353.0,Tier 3
41461,52,Female,Salaried,110000.0,636.0,Tier 3
41462,30,Female,Self-Employed,,425.0,Tier 1
41463,66,Male,Self-Employed,858000.0,848.0,Tier 2
41464,22,Female,Salaried,303000.0,457.0,Tier 1
41465,57,Male,Salaried,,304.0,Tier 1
41466,36,Male,Salaried,541000.0,834.0,Tier 2
41467,35,Male,Salaried,800000.0,,
41468,50,Female,Self-Employed,1143000.0,465.0,
41469,21,Female,Salaried,640000.0,307.0,
41470,35,Female,Salaried,107000.0,834.0,Tier 3
41471,63,Female,Salaried,329000.0,796.0,Tier 3
41472,41,Female,,485000.0,464.0,Tier 3
41473,60,Male,Unemployed,575000.0,851.0,Tier 3
41474,46,Male,Salaried,360000.0,,
41475,48,Female,Unemployed,573000.0,731.0,Tier 2
41476,45,Female,Salaried,210000.0,838.0,Tier 2
41477,26,Female,Salaried,433000.0,322.0,Tier 1
41478,62,Male,Salaried,528000.0,750.0,Tier 2
41479,43,Female,Unemployed,797000.0,866.0,Tier 1
41480,66,Female,Unemployed,36000.0,525.0,Tier 1
41481,64,Female,Unemployed,253000.0,325.0,
41482,19,Male,Self-Employed,507000.0,511.0,Tier 3
41483,23,Male,Salaried,338000.0,445.0,Tier 2
41484,46,Male,Salaried,642000.0,385.0,
41485,43,Female,Unemployed,1056000.0,780.0,Tier 2
41486,45,,Salaried,225000.0,760.0,Tier 2
41487,24,Male,Salaried,,830.0,Tier 1
41488,51,Female,Salaried,576000.0,782.0,Tier 3
41489,62,Male,Salaried,398000.0,554.0,
41490,27,Male,Salaried,567000.0,304.0,Tier 1
41491,65,Male,Self-Employed,907000.0,813.0,Tier 1
41492,58,Female,Salaried,803000.0,313.0,Tier 1
41493,57,Male,Salaried,331000.0,582.0,Tier 3
41494,64,Female,Self-Employed,473000.0,679.0,Tier 2
41495,39,Male,Self-Employed,172000.0,618.0,Tier 2
41496,44,Female,Salaried,,639.0,Tier 3
41497,56,Female,Salaried,47000.0,820.0,Tier 3
41498,39,Female,Self-Employed,22000.0,580.0,
41499,36,Female,Self-Employed,402000.0,720.0,
41500,53,Female,Salaried,643000.0,476.0,
41501,26,Female,Salaried,682000.0,306.0,Tier 3
41502,36,Male,Self-Employed,557000.0,451.0,Tier 1
41503,19,Male,Self-Employed,743000.0,687.0,Tier 2
41504,45,Other,Salaried,61000.0,555.0,
41505,56,Female,Salaried,738000.0,887.0,Tier 2
41506,39,Male,Self-Employed,726000.0,776.0,Tier 1
41507,68,Male,Self-Employed,876000.0,576.0,
41508,23,Male,Self-Employed,581000.0,787.0,Tier 3
41509,64,Male,Salaried,631000.0,485.0,Tier 2
41510,24,Female,Unemployed,774000.0,544.0,Tier 1
41511,23,Male,Salaried,2000.0,832.0,Tier 1
41512,50,Male,Salaried,658000.0,401.0,Tier 2
41513,31,Male,Self-Employed,381000.0,354.0,Tier 2
41514,18,Female,Salaried,468000.0,574.0,Tier 2
41515,42,Female,,454000.0,377.0,Tier 1
41516,23,Male,Salaried,639000.0,824.0,Tier 2
41517,45,Female,Self-Employed,888000.0,816.0,Tier 2
41518,35,Female,Salaried,791000.0,799.0,
41519,44,Female,Salaried,930000.0,508.0,
41520,66,Male,Self-Employed,,600.0,Tier 1
41521,19,Female,Salaried,1225000.0,470.0,
41522,57,Male,Salaried,1053000.0,323.0,
41523,38,Male,Unemployed,651000.0,634.0,Tier 1
41524,40,Female,Self-Employed,452000.0,338.0,Tier 2
41525,19,Other,Salaried,457000.0,421.0,Tier 2
41526,33,Female,Salaried,100000.0,795.0,
41527,21,Male,Unemployed,518000.0,327.0,Tier 1
41528,51,Male,Salaried,,528.0,Tier 3
41529,22,Female,Unemployed,,569.0,
41530,66,Male,Unemployed,59000.0,865.0,Tier 3
41531,51,Male,Salaried,880000.0,737.0,Tier 2
41532,39,Male,,1161000.0,376.0,Tier 1
41533,63,Male,Salaried,655000.0,598.0,Tier 2
41534,37,Male,Unemployed,349000.0,823.0,Tier 2
41535,56,Male,Unemployed,1037000.0,756.0,Tier 3
41536,64,Female,Self-Employed,553000.0,746.0,Tier 2
41537,67,Female,Salaried,189000.0,548.0,Tier 1
41538,30,Female,Self-Employed,548000.0,381.0,Tier 2
41539,61,Male,Salaried,,792.0,
41540,51,Male,Salaried,881000.0,378.0,Tier 1
41541,61,Male,Salaried,478000.0,456.0,Tier 3
41542,23,Male,Salaried,386000.0,459.0,Tier 2
41543,46,Male,Salaried,226000.0,412.0,Tier 2
41544,50,Male,Salaried,,715.0,Tier 2
41545,18,Female,Salaried,515000.0,595.0,Tier 1
41546,64,Female,Salaried,788000.0,454.0,Tier 2
41547,65,Male,Salaried,146000.0,684.0,Tier 1
41548,24,Male,Salaried,47000.0,447.0,
41549,39,Male,Salaried,780000.0,521.0,Tier 2
41550,49,Male,Self-Employed,386000.0,561.0,Tier 1
41551,31,Male,Salaried,,780.0,Tier 1
41552,68,Male,Unemployed,364000.0,343.0,Tier 2
41553,41,Female,Salaried,653000.0,,Tier 2
41554,36,Female,Salaried,429000.0,742.0,Tier 3
41555,44,Female,Salaried,458000.0,658.0,Tier 1
41556,40,Male,Salaried,207000.0,558.0,Tier 2
41557,62,Female,Salaried,1013000.0,311.0,Tier 3
41558,38,Female,Salaried,634000.0,660.0,Tier 3
41559,61,Female,Self-Employed,698000.0,,Tier 3
41560,46,Male,Salaried,1016000.0,586.0,
41561,18,Female,Salaried,890000.0,880.0,Tier 2
41562,48,Male,Self-Employed,632000.0,361.0,Tier 3
41563,44,Female,Self-Employed,302000.0,384.0,Tier 2
41564,61,Male,Salaried,55000.0,597.0,Tier 3
41565,53,Male,Salaried,900000.0,586.0,
41566,44,Female,Salaried,773000.0,526.0,Tier 3
41567,32,Female,Salaried,500000.0,,
41568,42,Female,Salaried,1148000.0,519.0,Tier 3
41569,65,Female,Self-Employed,37000.0,850.0,Tier 3
41570,32,Female,Salaried,715000.0,306.0,Tier 1
41571,57,Female,Salaried,267000.0,539.0,Tier 3
41572,36,Male,Salaried,743000.0,453.0,Tier 1
41573,64,Female,Self-Employed,752000.0,452.0,Tier 2
41574,67,Male,Salaried,839000.0,710.0,Tier 3
41575,28,Male,Unemployed,105000.0,316.0,Tier 1
41576,58,Male,Self-Employed,865000.0,740.0,Tier 1
41577,50,Male,Salaried,,832.0,Tier 1
41578,58,Male,Unemployed,,360.0,
41579,40,Female,,904000.0,308.0,
41580,29,Male,Salaried,1048000.0,835.0,
41581,19,Female,Unemployed,,586.0,Tier 2
41582,60,Male,Salaried,,685.0,Tier 3
41583,38,Female,Self-Employed,256000.0,653.0,Tier 2
41584,31,Female,Self-Employed,336000.0,405.0,Tier 3
41585,51,Female,Self-Employed,612000.0,451.0,Tier 2
41586,32,Male,Salaried,387000.0,370.0,Tier 1
41587,38,Female,Unemployed,902000.0,,Tier 1
41588,40,Female,Salaried,752000.0,346.0,
41589,38,Female,Salaried,688000.0,639.0,Tier 2
41590,67,Female,Self-Employed,572000.0,409.0,
41591,31,Female,Unemployed,459000.0,720.0,
41592,38,Female,,380000.0,500.0,Tier 2
41593,29,Male,Salaried,237000.0,546.0,
41594,59,Female,Salaried,185000.0,423.0,Tier 3
41595,63,Male,Salaried,511000.0,844.0,
41596,64,Female,Unemployed,440000.0,542.0,Tier 2
41597,22,Female,Unemployed,636000.0,833.0,Tier 1
41598,19,Female,Salaried,432000.0,418.0,Tier 3
41599,39,Male,Salaried,568000.0,718.0,
41600,23,Female,Self-Employed,533000.0,494.0,Tier 3
41601,61,Male,Self-Employed,397000.0,324.0,Tier 1
41602,19,Female,Self-Employed,1178000.0,755.0,Tier 2
41603,46,Male,Salaried,817000.0,484.0,Tier 1
41604,53,Male,Unemployed,430000.0,772.0,
41605,24,Male,Salaried,338000.0,546.0,
41606,33,Male,,396000.0,465.0,
41607,50,Male,Unemployed,862000.0,335.0,
41608,50,Male,,766000.0,572.0,Tier 2
41609,31,Male,Self-Employed,414000.0,415.0,Tier 3
41610,60,Female,Self-Employed,464000.0,425.0,Tier 1
41611,29,Male,Salaried,89000.0,,Tier 3
41612,60,Female,Salaried,936000.0,436.0,Tier 2
41613,23,Male,Self-Employed,502000.0,609.0,
41614,29,Female,Salaried,785000.0,500.0,Tier 2
41615,48,Female,Salaried,157000.0,582.0,
41616,29,Female,Unemployed,,802.0,Tier 1
41617,27,Male,Salaried,1029000.0,317.0,
41618,57,Female,Salaried,589000.0,728.0,
41619,44,Male,Self-Employed,802000.0,730.0,
41620,69,Female,Salaried,1227000.0,508.0,Tier 2
41621,68,Female,Self-Employed,454000.0,377.0,Tier 1
41622,24,Female,Salaried,757000.0,380.0,Tier 2
41623,63,Male,Unemployed,167000.0,587.0,Tier 1
41624,53,Male,Self-Employed,,759.0,Tier 2
41625,50,Male,Salaried,999000.0,783.0,Tier 1
41626,44,Female,Self-Employed,793000.0,580.0,Tier 2
41627,25,Male,Self-Employed,449000.0,446.0,
41628,22,Male,Salaried,972000.0,891.0,Tier 3
41629,25,Male,Salaried,992000.0,330.0,
41630,57,Male,Salaried,820000.0,593.0,Tier 1
41631,38,Male,Self-Employed,395000.0,447.0,Tier 2
41632,41,Female,Unemployed,452000.0,462.0,Tier 2
41633,24,Male,Salaried,657000.0,866.0,Tier 2
41634,36,Male,Salaried,1121000.0,683.0,Tier 3
41635,48,Male,,582000.0,655.0,Tier 2
41636,53,Female,Salaried,,795.0,Tier 3
41637,44,Female,Salaried,318000.0,613.0,Tier 2
41638,46,Female,,532000.0,787.0,
41639,40,Female,Self-Employed,343000.0,605.0,Tier 2
41640,37,Female,Self-Employed,858000.0,881.0,Tier 3
41641,23,Male,Self-Employed,579000.0,798.0,Tier 3
41642,29,Female,Self-Employed,747000.0,895.0,Tier 3
41643,67,Male,Salaried,569000.0,512.0,Tier 1
41644,29,Male,Salaried,445000.0,658.0,
41645,67,Male,Salaried,523000.0,451.0,Tier 3
41646,20,Male,Salaried,848000.0,302.0,
41647,59,Male,Self-Employed,567000.0,538.0,Tier 3
41648,56,Female,Salaried,666000.0,612.0,Tier 2
41649,52,Male,Self-Employed,1149000.0,406.0,Tier 3
41650,36,Female,Salaried,488000.0,608.0,Tier 1
41651,62,Female,,965000.0,422.0,
41652,21,Male,Salaried,229000.0,733.0,Tier 3
41653,48,Male,Self-Employed,1084000.0,578.0,Tier 3
41654,59,Female,Self-Employed,599000.0,,Tier 3
41655,55,Male,Self-Employed,790000.0,739.0,Tier 3
41656,50,Female,Salaried,,742.0,Tier 3
41657,23,Male,Salaried,638000.0,390.0,Tier 3
41658,25,Male,Salaried,814000.0,725.0,Tier 2
41659,45,Female,Salaried,386000.0,590.0,Tier 1
41660,32,Other,Salaried,488000.0,660.0,Tier 3
41661,48,Male,Unemployed,1012000.0,547.0,Tier 2
41662,25,Female,Salaried,301000.0,,
41663,23,Female,Self-Employed,516000.0,705.0,Tier 2
41664,46,Female,Salaried,582000.0,397.0,
41665,68,Male,Salaried,132000.0,547.0,Tier 1
41666,63,Other,Salaried,1114000.0,841.0,
41667,51,Male,Unemployed,365000.0,746.0,Tier 3
41668,24,,Salaried,229000.0,372.0,Tier 1
41669,57,Female,Salaried,386000.0,571.0,Tier 3
41670,27,Female,Salaried,546000.0,655.0,Tier 3
41671,30,Female,Salaried,898000.0,725.0,Tier 1
41672,39,Female,Self-Employed,496000.0,,Tier 1
41673,38,Female,Unemployed,719000.0,336.0,Tier 2
41674,69,Female,Salaried,807000.0,334.0,Tier 2
41675,18,Male,Salaried,699000.0,863.0,
41676,58,Female,Unemployed,451000.0,,Tier 2
41677,59,Male,Salaried,1065000.0,339.0,Tier 1
41678,69,Female,,457000.0,481.0,
41679,19,Female,Unemployed,716000.0,488.0,
41680,69,Female,Unemployed,,499.0,
41681,46,Female,Salaried,275000.0,668.0,Tier 1
41682,28,Male,Salaried,427000.0,415.0,Tier 3
41683,54,Female,Unemployed,,307.0,Tier 1
41684,67,Male,Self-Employed,1337000.0,659.0,Tier 1
41685,24,Female,Salaried,693000.0,641.0,Tier 2
41686,52,Female,,712000.0,338.0,Tier 1
41687,47,Female,Unemployed,279000.0,527.0,Tier 2
41688,33,Female,Salaried,1323000.0,871.0,
41689,32,Female,Salaried,434000.0,480.0,Tier 1
41690,57,Male,Salaried,908000.0,777.0,Tier 1
41691,37,Female,Salaried,405000.0,617.0,Tier 1
41692,45,Female,Self-Employed,600000.0,445.0,Tier 3
41693,54,Male,Self-Employed,420000.0,870.0,Tier 2
41694,20,Male,Salaried,345000.0,609.0,Tier 2
41695,46,Female,Salaried,852000.0,592.0,Tier 3
41696,54,Female,Unemployed,990000.0,622.0,Tier 3
41697,26,Female,Self-Employed,59000.0,464.0,Tier 2
41698,44,Female,Self-Employed,975000.0,580.0,Tier 1
41699,49,Female,Salaried,1131000.0,398.0,Tier 1
