loan_id,months_paid,default_flag,recovered_amount,loan_amount,loan_term_months,loss_amount,interest_earned
54058,3,1,79101.47,200000,6,120898.53,79101.47
54059,14,0,100000.0,100000,12,0.0,100000.0
54060,19,0,190015.77,200000,24,0.0,190015.77
54061,4,1,92966.28,300000,6,207033.72,92966.28
54062,33,1,37394.26,50000,36,12605.739999999998,37394.26
54063,16,0,60271.04,100000,36,0.0,60271.04
54064,9,0,33797.52,50000,18,0.0,33797.52
54065,12,0,20051.64,50000,36,0.0,20051.64
54066,12,0,122750.04,200000,24,0.0,122750.04
54067,8,0,26622.24,100000,36,0.0,26622.24
54068,23,0,500000.0,500000,18,0.0,500000.0
54069,4,1,26969.09,100000,12,73030.91,26969.09
54070,15,0,200000.0,200000,12,0.0,200000.0
54071,11,0,30389.81,50000,24,0.0,30389.81
54072,10,0,50000.0,50000,6,0.0,50000.0
54073,18,0,289687.5,300000,24,0.0,289687.5
54074,16,0,100000.0,100000,18,0.0,100000.0
54075,34,0,50000.0,50000,36,0.0,50000.0
54076,4,0,414866.68,500000,6,0.0,414866.68
54077,3,0,289275.0,500000,6,0.0,289275.0
54079,24,0,300000.0,300000,24,0.0,300000.0
54080,3,1,34997.52,300000,18,265002.48,34997.52
54081,19,0,35651.41,50000,36,0.0,35651.41
54082,30,1,168335.07,500000,36,331664.93,168335.07
54083,5,0,74244.45,200000,18,0.0,74244.45
54084,18,0,50000.0,50000,12,0.0,50000.0
54085,1,0,21926.67,300000,18,0.0,21926.67
54086,21,0,500000.0,500000,24,0.0,500000.0
54087,16,0,26675.52,50000,36,0.0,26675.52
54088,7,0,367470.81,500000,12,0.0,367470.81
54089,30,0,500000.0,500000,24,0.0,500000.0
54090,5,1,20089.6,50000,6,29910.4,20089.6
54091,19,0,50000.0,50000,18,0.0,50000.0
54092,10,0,500000.0,500000,6,0.0,500000.0
54093,6,0,64204.98,200000,24,0.0,64204.98
54094,30,0,497833.2,500000,36,0.0,497833.2
54095,14,0,220500.0,500000,36,0.0,220500.0
54096,7,0,11897.06,50000,36,0.0,11897.06
54097,15,1,26166.27,50000,18,23833.73,26166.27
54098,5,0,53050.0,300000,36,0.0,53050.0
54099,30,0,187850.1,200000,36,0.0,187850.1
54100,4,0,21158.32,50000,12,0.0,21158.32
54101,1,1,14957.11,200000,12,185042.89,14957.11
54103,11,0,246546.63,300000,18,0.0,246546.63
54104,2,0,111008.34,500000,12,0.0,111008.34
54105,10,1,179990.0,300000,18,120010.0,179990.0
54106,4,0,129070.0,300000,12,0.0,129070.0
54107,30,0,200000.0,200000,24,0.0,200000.0
54108,22,0,100000.0,100000,18,0.0,100000.0
54109,12,1,300000.0,300000,6,0.0,300000.0
54110,16,0,100000.0,100000,12,0.0,100000.0
54111,3,0,28374.99,100000,12,0.0,28374.99
54112,15,0,200000.0,200000,12,0.0,200000.0
54113,17,1,244906.41,300000,18,55093.59,244906.41
54114,4,0,81273.32,100000,6,0.0,81273.32
54115,4,0,39436.68,100000,12,0.0,39436.68
54116,2,1,34054.89,100000,6,65945.11,34054.89
54117,7,0,50000.0,50000,6,0.0,50000.0
54118,7,0,200000.0,200000,12,0.0,200000.0
54119,6,0,21508.32,50000,18,0.0,21508.32
54120,8,0,200000.0,200000,6,0.0,200000.0
54121,16,0,300000.0,300000,12,0.0,300000.0
54122,27,0,168225.12,200000,36,0.0,168225.12
54123,19,0,100000.0,100000,18,0.0,100000.0
54124,8,0,78786.64,100000,12,0.0,78786.64
54125,12,0,300000.0,300000,12,0.0,300000.0
54126,41,0,300000.0,300000,36,0.0,300000.0
54127,4,0,42120.0,50000,6,0.0,42120.0
54128,12,1,61643.17,100000,12,38356.83,61643.17
54129,16,0,200000.0,200000,12,0.0,200000.0
54130,18,0,50000.0,50000,18,0.0,50000.0
54131,18,0,200000.0,200000,12,0.0,200000.0
54132,23,0,365636.06,500000,36,0.0,365636.06
54133,15,0,142812.45,300000,36,0.0,142812.45
54134,9,0,94844.97,200000,24,0.0,94844.97
54135,16,1,53655.61,100000,24,46344.39,53655.61
54136,24,0,500000.0,500000,18,0.0,500000.0
54137,24,0,500000.0,500000,18,0.0,500000.0
54138,2,0,3771.66,50000,36,0.0,3771.66
54139,18,0,200000.0,200000,18,0.0,200000.0
54140,11,0,50000.0,50000,6,0.0,50000.0
54141,17,0,50000.0,50000,12,0.0,50000.0
54142,16,0,90133.28,100000,24,0.0,90133.28
54143,40,0,50000.0,50000,36,0.0,50000.0
54144,21,0,300000.0,300000,18,0.0,300000.0
54145,17,0,50000.0,50000,12,0.0,50000.0
54146,15,0,200000.0,200000,12,0.0,200000.0
54147,2,0,38500.0,100000,6,0.0,38500.0
54148,3,1,72089.04,500000,24,427910.96,72089.04
54149,13,0,83178.29,100000,18,0.0,83178.29
54150,1,0,106541.67,500000,6,0.0,106541.67
54151,40,0,200000.0,200000,36,0.0,200000.0
54152,13,1,162047.57,500000,24,337952.43,162047.57
54153,19,0,183302.5,300000,36,0.0,183302.5
54154,11,0,17335.67,50000,36,0.0,17335.67
54155,1,0,3223.06,50000,18,0.0,3223.06
54156,2,1,7242.68,200000,24,192757.32,7242.68
54157,17,1,200000.0,200000,12,0.0,200000.0
54158,8,0,300000.0,300000,6,0.0,300000.0
54159,41,0,100000.0,100000,36,0.0,100000.0
54160,11,1,100000.0,100000,6,0.0,100000.0
54161,7,0,147583.31,300000,18,0.0,147583.31
54162,5,1,55753.81,100000,6,44246.19,55753.81
54163,5,0,9115.3,50000,36,0.0,9115.3
54164,12,0,500000.0,500000,6,0.0,500000.0
54165,23,0,300000.0,300000,24,0.0,300000.0
54166,17,1,143855.53,300000,36,156144.47,143855.53
54167,14,0,200000.0,200000,18,0.0,200000.0
54168,12,0,57960.0,100000,24,0.0,57960.0
54169,1,0,19803.33,300000,18,0.0,19803.33
54170,3,0,291225.0,500000,6,0.0,291225.0
54171,35,0,50000.0,50000,36,0.0,50000.0
54172,28,0,500000.0,500000,24,0.0,500000.0
54173,11,1,173134.68,500000,18,326865.32,173134.68
54174,13,0,500000.0,500000,18,0.0,500000.0
54175,16,0,107368.96,200000,36,0.0,107368.96
54176,12,0,300000.0,300000,6,0.0,300000.0
54177,23,0,100000.0,100000,18,0.0,100000.0
54178,22,0,349555.58,500000,36,0.0,349555.58
54179,14,0,390687.5,500000,24,0.0,390687.5
54180,24,0,100000.0,100000,18,0.0,100000.0
54181,10,0,200000.0,200000,6,0.0,200000.0
54182,28,0,100000.0,100000,24,0.0,100000.0
54183,11,0,39208.84,50000,18,0.0,39208.84
54184,24,1,38045.96,100000,36,61954.04,38045.96
54186,11,0,200000.0,200000,6,0.0,200000.0
54187,14,0,50000.0,50000,12,0.0,50000.0
54188,8,0,24917.76,50000,18,0.0,24917.76
54189,13,1,46793.29,50000,12,3206.709999999999,46793.29
54190,17,0,443770.89,500000,24,0.0,443770.89
54191,16,1,500000.0,500000,12,0.0,500000.0
54192,39,1,100000.0,100000,36,0.0,100000.0
54193,7,1,6332.33,50000,24,43667.67,6332.33
54194,16,0,500000.0,500000,24,0.0,500000.0
54195,35,0,200000.0,200000,36,0.0,200000.0
54196,8,0,100000.0,100000,6,0.0,100000.0
54197,10,0,50000.0,50000,6,0.0,50000.0
54198,27,1,38564.81,50000,36,11435.190000000002,38564.81
54199,5,0,73227.8,200000,18,0.0,73227.8
54200,11,1,181329.79,500000,18,318670.20999999996,181329.79
54201,9,0,43316.28,50000,12,0.0,43316.28
54202,12,0,50000.0,50000,6,0.0,50000.0
54203,1,0,24683.33,500000,24,0.0,24683.33
54204,9,0,84172.5,200000,24,0.0,84172.5
54205,3,0,15878.76,50000,12,0.0,15878.76
54206,2,0,19571.66,50000,6,0.0,19571.66
54207,12,0,200000.0,200000,6,0.0,200000.0
54209,2,0,22258.34,50000,6,0.0,22258.34
54211,5,0,50137.5,100000,12,0.0,50137.5
54212,5,0,98541.65,300000,18,0.0,98541.65
54213,19,0,186342.5,200000,24,0.0,186342.5
54214,14,1,12989.1,50000,36,37010.9,12989.1
54215,7,0,372166.69,500000,12,0.0,372166.69
54216,1,1,11532.08,300000,12,288467.92,11532.08
54217,40,1,323673.72,500000,36,176326.28000000003,323673.72
54218,9,0,189810.0,200000,12,0.0,189810.0
54219,3,0,9963.33,100000,36,0.0,9963.33
54220,13,0,100000.0,100000,12,0.0,100000.0
54221,12,0,500000.0,500000,12,0.0,500000.0
54222,15,0,40096.8,50000,24,0.0,40096.8
54223,39,0,100000.0,100000,36,0.0,100000.0
54224,11,0,300000.0,300000,12,0.0,300000.0
54225,4,0,28780.0,100000,18,0.0,28780.0
54226,5,0,72875.0,300000,24,0.0,72875.0
54227,13,0,300000.0,300000,12,0.0,300000.0
54228,12,0,316925.04,500000,24,0.0,316925.04
54229,23,1,50000.0,50000,18,0.0,50000.0
54230,5,0,26312.5,50000,12,0.0,26312.5
54231,11,1,139969.5,200000,12,60030.5,139969.5
54232,1,0,28920.0,300000,12,0.0,28920.0
54233,9,1,184022.81,200000,6,15977.190000000002,184022.81
54234,36,0,100000.0,100000,36,0.0,100000.0
54235,3,0,32405.01,100000,12,0.0,32405.01
54236,2,0,9825.0,50000,12,0.0,9825.0
54237,9,0,500000.0,500000,12,0.0,500000.0
54238,4,0,13936.68,50000,18,0.0,13936.68
54239,16,0,114666.72,200000,36,0.0,114666.72
54240,16,0,100000.0,100000,18,0.0,100000.0
54241,6,0,22256.64,50000,18,0.0,22256.64
54242,18,1,200000.0,200000,18,0.0,200000.0
54243,26,0,500000.0,500000,24,0.0,500000.0
54244,39,0,500000.0,500000,36,0.0,500000.0
54245,12,1,27048.33,50000,18,22951.67,27048.33
54246,12,0,117699.96,200000,24,0.0,117699.96
54247,8,0,300000.0,300000,6,0.0,300000.0
54248,9,1,45473.59,100000,24,54526.41,45473.59
54249,24,0,50000.0,50000,24,0.0,50000.0
54250,10,0,55375.0,100000,24,0.0,55375.0
54251,9,0,300000.0,300000,6,0.0,300000.0
54252,1,0,3682.78,100000,36,0.0,3682.78
54253,3,0,32700.0,300000,36,0.0,32700.0
54254,8,0,437966.64,500000,12,0.0,437966.64
54255,14,0,95643.38,100000,18,0.0,95643.38
54256,7,0,50000.0,50000,6,0.0,50000.0
54257,14,0,177784.46,200000,18,0.0,177784.46
54258,11,0,200000.0,200000,12,0.0,200000.0
54259,30,1,300000.0,300000,24,0.0,300000.0
54260,23,0,200000.0,200000,18,0.0,200000.0
54261,41,0,100000.0,100000,36,0.0,100000.0
54262,9,0,50000.0,50000,6,0.0,50000.0
54263,4,1,33613.34,300000,18,266386.66000000003,33613.34
54264,16,0,100000.0,100000,18,0.0,100000.0
54265,39,0,50000.0,50000,36,0.0,50000.0
54266,25,0,256229.25,300000,36,0.0,256229.25
54267,17,0,500000.0,500000,12,0.0,500000.0
54268,29,0,479909.69,500000,36,0.0,479909.69
54269,16,0,100000.0,100000,18,0.0,100000.0
54270,14,0,50000.0,50000,12,0.0,50000.0
54271,3,0,5371.68,50000,36,0.0,5371.68
54272,22,1,50000.0,50000,18,0.0,50000.0
54273,7,1,30491.84,50000,6,19508.16,30491.84
54274,4,1,16815.88,100000,24,83184.12,16815.88
54275,14,0,50000.0,50000,18,0.0,50000.0
54276,14,0,500000.0,500000,12,0.0,500000.0
54277,15,0,500000.0,500000,18,0.0,500000.0
54278,13,0,186983.29,200000,18,0.0,186983.29
54280,5,0,71625.0,300000,24,0.0,71625.0
54281,13,0,61338.29,100000,24,0.0,61338.29
54282,5,1,54249.02,100000,6,45750.98,54249.02
54283,19,0,50000.0,50000,18,0.0,50000.0
54284,4,0,119460.0,300000,12,0.0,119460.0
54285,6,0,179760.0,300000,12,0.0,179760.0
54286,7,0,100000.0,100000,6,0.0,100000.0
54287,6,1,18032.17,100000,24,81967.83,18032.17
54288,25,0,300000.0,300000,24,0.0,300000.0
54289,9,1,57350.26,100000,12,42649.74,57350.26
54290,8,1,105227.4,200000,12,94772.6,105227.4
54291,1,0,33633.33,500000,18,0.0,33633.33
54292,14,1,273440.16,300000,12,26559.840000000026,273440.16
54293,6,0,57100.02,100000,12,0.0,57100.02
54294,2,0,117370.0,300000,6,0.0,117370.0
54295,7,0,300000.0,300000,6,0.0,300000.0
54296,30,0,48429.3,50000,36,0.0,48429.3
54297,5,0,200000.0,200000,6,0.0,200000.0
54298,16,0,300000.0,300000,12,0.0,300000.0
54299,9,0,45393.75,50000,12,0.0,45393.75
54300,16,0,300000.0,300000,12,0.0,300000.0
54301,37,0,200000.0,200000,36,0.0,200000.0
54302,7,0,90066.69,200000,18,0.0,90066.69
54303,5,0,47575.0,50000,6,0.0,47575.0
54304,11,0,292416.63,500000,24,0.0,292416.63
54305,30,0,300000.0,300000,36,0.0,300000.0
54306,4,1,119658.67,200000,6,80341.33,119658.67
54307,38,1,26206.87,50000,36,23793.13,26206.87
54308,13,0,92805.57,200000,36,0.0,92805.57
54309,33,0,200000.0,200000,36,0.0,200000.0
54310,41,0,300000.0,300000,36,0.0,300000.0
54311,1,0,21203.33,300000,18,0.0,21203.33
54312,10,1,237103.97,500000,12,262896.03,237103.97
54313,17,0,178485.89,200000,24,0.0,178485.89
54314,39,1,250660.37,300000,36,49339.630000000005,250660.37
54315,15,0,100000.0,100000,12,0.0,100000.0
54316,5,0,49550.0,200000,24,0.0,49550.0
54317,26,0,200000.0,200000,24,0.0,200000.0
54318,25,0,200000.0,200000,24,0.0,200000.0
54319,5,0,240187.5,500000,12,0.0,240187.5
54320,13,0,187573.75,300000,24,0.0,187573.75
54321,2,0,120390.0,300000,6,0.0,120390.0
54322,11,1,45106.97,50000,12,4893.029999999999,45106.97
54324,19,0,200000.0,200000,18,0.0,200000.0
54325,17,0,100000.0,100000,12,0.0,100000.0
54326,8,0,500000.0,500000,6,0.0,500000.0
54327,12,0,50000.0,50000,6,0.0,50000.0
54328,20,0,50000.0,50000,18,0.0,50000.0
54329,5,1,43197.32,300000,36,256802.68,43197.32
54330,13,1,71320.2,200000,36,128679.8,71320.2
54331,1,1,14767.38,500000,24,485232.62,14767.38
54332,14,0,100000.0,100000,12,0.0,100000.0
54333,14,1,33489.31,50000,12,16510.690000000002,33489.31
54334,13,0,135351.71,200000,24,0.0,135351.71
54335,14,1,500000.0,500000,12,0.0,500000.0
54336,9,1,74875.35,100000,12,25124.649999999994,74875.35
54337,2,0,117270.0,300000,6,0.0,117270.0
54338,1,0,11310.83,200000,24,0.0,11310.83
54339,10,0,100000.0,100000,12,0.0,100000.0
54340,25,0,451875.0,500000,36,0.0,451875.0
54341,37,0,300000.0,300000,36,0.0,300000.0
54343,7,0,156006.69,300000,18,0.0,156006.69
54344,20,0,300000.0,300000,24,0.0,300000.0
54345,3,0,323750.01,500000,6,0.0,323750.01
54346,29,1,49715.82,50000,24,284.1800000000003,49715.82
54347,38,1,236364.73,500000,36,263635.27,236364.73
54348,12,0,177573.36,200000,18,0.0,177573.36
54349,3,0,32792.49,100000,12,0.0,32792.49
54350,26,0,86276.58,100000,36,0.0,86276.58
54351,2,0,10688.34,100000,24,0.0,10688.34
54352,7,0,200000.0,200000,6,0.0,200000.0
54353,19,0,100000.0,100000,24,0.0,100000.0
54354,13,0,500000.0,500000,12,0.0,500000.0
54355,10,0,49391.7,50000,12,0.0,49391.7
54356,6,1,191780.7,500000,12,308219.3,191780.7
54357,7,1,88035.15,500000,18,411964.85,88035.15
54358,4,0,6531.12,50000,36,0.0,6531.12
54359,25,0,500000.0,500000,24,0.0,500000.0
54360,21,0,500000.0,500000,24,0.0,500000.0
54362,26,0,100000.0,100000,24,0.0,100000.0
54363,20,1,155160.4,500000,36,344839.6,155160.4
54364,3,1,25631.51,500000,36,474368.49,25631.51
54365,9,0,50000.0,50000,6,0.0,50000.0
54366,19,0,280368.75,300000,24,0.0,280368.75
54367,2,0,89540.0,200000,6,0.0,89540.0
54368,14,0,48521.62,50000,18,0.0,48521.62
54369,3,0,64265.01,200000,12,0.0,64265.01
54370,1,0,19553.33,300000,18,0.0,19553.33
54371,8,1,50000.0,50000,6,0.0,50000.0
54372,40,0,200000.0,200000,36,0.0,200000.0
54373,4,1,225949.42,500000,6,274050.57999999996,225949.42
54374,5,0,89409.7,500000,36,0.0,89409.7
54375,4,0,231040.0,300000,6,0.0,231040.0
54376,17,1,50000.0,50000,12,0.0,50000.0
54377,1,1,33038.62,300000,6,266961.38,33038.62
54378,12,0,159293.28,200000,18,0.0,159293.28
54379,7,0,135065.0,200000,12,0.0,135065.0
54380,17,0,300000.0,300000,12,0.0,300000.0
54382,23,1,50000.0,50000,18,0.0,50000.0
54383,26,0,97803.42,100000,36,0.0,97803.42
54384,14,0,76265.0,100000,24,0.0,76265.0
54385,3,0,30872.49,100000,12,0.0,30872.49
54386,14,1,40255.61,50000,18,9744.39,40255.61
54387,9,0,500000.0,500000,6,0.0,500000.0
54388,21,0,200000.0,200000,18,0.0,200000.0
54389,28,0,300000.0,300000,24,0.0,300000.0
54390,18,0,500000.0,500000,18,0.0,500000.0
54391,15,0,300000.0,300000,12,0.0,300000.0
54392,33,1,92284.63,200000,36,107715.37,92284.63
54393,1,1,4958.98,300000,24,295041.02,4958.98
54394,12,0,50000.0,50000,6,0.0,50000.0
54396,23,0,50000.0,50000,18,0.0,50000.0
54397,31,0,100000.0,100000,36,0.0,100000.0
54398,35,0,500000.0,500000,36,0.0,500000.0
54399,7,0,500000.0,500000,6,0.0,500000.0
54400,18,1,333565.82,500000,12,166434.18,333565.82
54401,20,0,70177.8,100000,36,0.0,70177.8
54402,8,0,38976.64,100000,24,0.0,38976.64
54403,5,0,159541.65,500000,18,0.0,159541.65
54404,3,0,33247.5,100000,12,0.0,33247.5
54405,13,0,61657.83,100000,36,0.0,61657.83
54406,6,0,91365.0,300000,24,0.0,91365.0
54407,12,0,42879.96,100000,36,0.0,42879.96
54408,16,0,50000.0,50000,12,0.0,50000.0
54409,8,0,50000.0,50000,6,0.0,50000.0
54410,3,0,168930.0,300000,6,0.0,168930.0
54411,27,1,380746.08,500000,36,119253.91999999998,380746.08
54412,5,0,153387.5,300000,12,0.0,153387.5
54413,17,0,50000.0,50000,18,0.0,50000.0
54414,9,0,100000.0,100000,6,0.0,100000.0
54415,5,0,31905.55,100000,18,0.0,31905.55
54416,24,1,166916.23,500000,36,333083.77,166916.23
54417,8,1,7088.71,50000,24,42911.29,7088.71
54419,42,0,300000.0,300000,36,0.0,300000.0
54420,2,0,4827.5,50000,24,0.0,4827.5
54421,6,0,140925.0,500000,24,0.0,140925.0
54422,15,0,148637.55,200000,24,0.0,148637.55
54424,11,0,182215.0,300000,24,0.0,182215.0
54425,5,0,245604.15,500000,12,0.0,245604.15
54426,32,0,100000.0,100000,36,0.0,100000.0
54427,14,0,100000.0,100000,12,0.0,100000.0
54428,2,0,3275.28,50000,36,0.0,3275.28
54429,3,1,74044.86,500000,12,425955.14,74044.86
54430,27,0,100000.0,100000,24,0.0,100000.0
54431,4,0,24900.0,100000,18,0.0,24900.0
54432,7,0,50000.0,50000,6,0.0,50000.0
54433,27,1,145727.55,200000,36,54272.45000000001,145727.55
54434,10,0,500000.0,500000,6,0.0,500000.0
54435,23,0,500000.0,500000,18,0.0,500000.0
54436,3,0,171780.0,300000,6,0.0,171780.0
54438,30,0,100000.0,100000,24,0.0,100000.0
54439,11,0,500000.0,500000,6,0.0,500000.0
54440,7,0,252622.23,500000,18,0.0,252622.23
54441,1,0,21410.0,100000,6,0.0,21410.0
54442,25,0,50000.0,50000,24,0.0,50000.0
54443,3,1,31891.67,300000,18,268108.33,31891.67
54444,13,0,97680.57,100000,18,0.0,97680.57
54445,20,0,300000.0,300000,24,0.0,300000.0
54446,32,0,500000.0,500000,36,0.0,500000.0
54447,8,0,25035.52,50000,18,0.0,25035.52
54448,24,0,500000.0,500000,18,0.0,500000.0
54449,3,0,31897.5,50000,6,0.0,31897.5
54450,3,0,92527.51,200000,12,0.0,92527.51
54451,11,0,164877.79,200000,18,0.0,164877.79
54452,6,0,22346.64,50000,18,0.0,22346.64
54453,15,0,388125.0,500000,24,0.0,388125.0
54454,2,0,19186.66,300000,36,0.0,19186.66
54455,32,0,50000.0,50000,36,0.0,50000.0
54456,26,1,69316.57,100000,36,30683.429999999993,69316.57
54457,4,0,27806.68,200000,36,0.0,27806.68
54458,39,0,500000.0,500000,36,0.0,500000.0
54459,7,0,52589.46,100000,18,0.0,52589.46
54460,3,0,47542.5,300000,24,0.0,47542.5
54461,30,0,500000.0,500000,24,0.0,500000.0
54462,2,0,222466.66,500000,6,0.0,222466.66
54463,18,0,170294.94,200000,24,0.0,170294.94
54464,20,0,300000.0,300000,24,0.0,300000.0
54465,13,0,50000.0,50000,12,0.0,50000.0
54466,17,0,50000.0,50000,12,0.0,50000.0
54467,9,0,50000.0,50000,6,0.0,50000.0
54468,8,0,100000.0,100000,6,0.0,100000.0
54469,21,1,404547.94,500000,24,95452.06,404547.94
54470,16,0,300000.0,300000,12,0.0,300000.0
54471,25,0,78180.5,100000,36,0.0,78180.5
54472,3,0,29064.99,200000,24,0.0,29064.99
54474,21,0,140490.0,200000,36,0.0,140490.0
54475,36,0,500000.0,500000,36,0.0,500000.0
54476,11,0,398990.62,500000,24,0.0,398990.62
54477,4,0,226280.0,300000,6,0.0,226280.0
54478,24,1,42594.58,100000,36,57405.42,42594.58
54479,7,0,11203.92,50000,36,0.0,11203.92
54480,11,0,232246.63,300000,18,0.0,232246.63
54481,10,1,119191.55,500000,24,380808.45,119191.55
54482,8,1,29940.83,50000,12,20059.17,29940.83
54483,36,0,200000.0,200000,36,0.0,200000.0
54484,6,0,200000.0,200000,6,0.0,200000.0
54485,2,0,38546.66,100000,6,0.0,38546.66
54486,37,1,100000.0,100000,36,0.0,100000.0
54487,2,0,21743.34,100000,12,0.0,21743.34
54488,11,0,100000.0,100000,12,0.0,100000.0
54489,16,0,50000.0,50000,18,0.0,50000.0
54490,10,0,195200.0,300000,18,0.0,195200.0
54491,12,0,200000.0,200000,6,0.0,200000.0
54492,7,1,100000.0,100000,6,0.0,100000.0
54493,6,0,134550.0,300000,18,0.0,134550.0
54494,20,0,72494.4,100000,36,0.0,72494.4
54495,12,1,385925.39,500000,12,114074.60999999999,385925.39
54497,11,0,55614.13,100000,24,0.0,55614.13
54498,14,1,289847.27,500000,24,210152.72999999998,289847.27
54499,11,0,500000.0,500000,12,0.0,500000.0
54500,22,0,80813.26,100000,36,0.0,80813.26
54501,4,0,400333.32,500000,6,0.0,400333.32
54502,37,0,50000.0,50000,36,0.0,50000.0
54503,2,0,83860.0,200000,6,0.0,83860.0
54504,19,0,90986.25,100000,24,0.0,90986.25
54505,35,1,192652.09,200000,36,7347.9100000000035,192652.09
54506,4,0,100000.0,100000,6,0.0,100000.0
54508,22,0,100000.0,100000,18,0.0,100000.0
54509,2,0,68944.44,500000,18,0.0,68944.44
54510,10,0,64283.3,200000,36,0.0,64283.3
54511,11,0,50000.0,50000,6,0.0,50000.0
54512,14,0,46775.54,100000,36,0.0,46775.54
54513,3,0,19989.99,100000,18,0.0,19989.99
54514,16,0,200000.0,200000,12,0.0,200000.0
54515,5,0,161791.65,500000,18,0.0,161791.65
54516,12,0,300000.0,300000,6,0.0,300000.0
54517,5,0,49287.5,200000,24,0.0,49287.5
54518,10,0,500000.0,500000,6,0.0,500000.0
54519,5,0,55825.0,100000,12,0.0,55825.0
54520,4,0,6889.44,50000,36,0.0,6889.44
54521,7,1,43850.61,500000,36,456149.39,43850.61
54522,37,0,500000.0,500000,36,0.0,500000.0
54523,24,1,500000.0,500000,24,0.0,500000.0
54524,7,1,237201.62,500000,6,262798.38,237201.62
54525,12,1,44059.31,50000,12,5940.690000000002,44059.31
54526,10,0,146022.2,200000,18,0.0,146022.2
54527,9,1,23765.72,50000,12,26234.28,23765.72
54528,7,0,154291.69,200000,12,0.0,154291.69
54529,22,0,82805.58,100000,36,0.0,82805.58
54530,1,0,2467.92,50000,24,0.0,2467.92
54531,12,1,249224.79,300000,12,50775.20999999999,249224.79
54532,22,0,215875.0,300000,36,0.0,215875.0
54533,6,0,500000.0,500000,6,0.0,500000.0
54534,23,0,84991.44,100000,36,0.0,84991.44
54535,5,0,185791.65,500000,18,0.0,185791.65
54536,21,0,50000.0,50000,18,0.0,50000.0
54537,6,1,17222.1,50000,12,32777.9,17222.1
54538,8,0,200000.0,200000,6,0.0,200000.0
54539,24,0,100000.0,100000,18,0.0,100000.0
54540,6,0,100000.0,100000,6,0.0,100000.0
54541,22,0,50000.0,50000,24,0.0,50000.0
54542,11,0,172715.29,500000,36,0.0,172715.29
54543,3,0,281600.01,500000,6,0.0,281600.01
54544,12,0,408966.72,500000,18,0.0,408966.72
54545,13,0,41058.29,50000,18,0.0,41058.29
54546,13,0,200000.0,200000,12,0.0,200000.0
54547,11,1,300000.0,300000,6,0.0,300000.0
54548,23,0,200000.0,200000,24,0.0,200000.0
54550,1,0,30140.0,300000,12,0.0,30140.0
54551,14,0,500000.0,500000,12,0.0,500000.0
54552,10,0,200000.0,200000,6,0.0,200000.0
54553,13,0,464786.14,500000,18,0.0,464786.14
54554,13,0,100000.0,100000,12,0.0,100000.0
54555,1,1,12940.85,100000,6,87059.15,12940.85
54556,3,0,42173.34,200000,18,0.0,42173.34
54557,30,1,101804.41,300000,36,198195.59,101804.41
54558,6,1,50000.0,50000,6,0.0,50000.0
54559,39,0,200000.0,200000,36,0.0,200000.0
54560,14,0,200000.0,200000,12,0.0,200000.0
54561,13,1,11138.3,50000,36,38861.7,11138.3
54562,9,0,200000.0,200000,6,0.0,200000.0
54563,5,1,118872.64,300000,12,181127.36,118872.64
54564,13,0,48128.86,50000,18,0.0,48128.86
54565,9,0,90330.03,100000,12,0.0,90330.03
54566,14,0,25629.66,50000,36,0.0,25629.66
54567,10,1,177786.38,200000,12,22213.619999999995,177786.38
54568,2,0,20340.0,300000,36,0.0,20340.0
54569,11,0,500000.0,500000,12,0.0,500000.0
54570,12,0,100000.0,100000,12,0.0,100000.0
54571,24,0,100000.0,100000,18,0.0,100000.0
54572,2,0,124670.0,300000,6,0.0,124670.0
54573,10,0,72350.0,100000,18,0.0,72350.0
54574,11,1,500000.0,500000,6,0.0,500000.0
54575,27,0,50000.0,50000,36,0.0,50000.0
54576,32,0,300000.0,300000,36,0.0,300000.0
54577,7,1,25308.04,100000,24,74691.95999999999,25308.04
54578,6,0,21970.02,50000,18,0.0,21970.02
54579,9,0,24431.22,50000,36,0.0,24431.22
54580,8,0,82713.36,200000,24,0.0,82713.36
54581,6,0,92392.5,300000,24,0.0,92392.5
54582,15,0,300000.0,300000,18,0.0,300000.0
54583,17,1,47967.68,100000,18,52032.32,47967.68
54584,37,0,200000.0,200000,36,0.0,200000.0
54586,23,0,167733.94,200000,36,0.0,167733.94
54587,33,0,200000.0,200000,36,0.0,200000.0
54588,20,0,100000.0,100000,18,0.0,100000.0
54589,13,1,133482.66,500000,36,366517.33999999997,133482.66
54590,5,0,297850.0,300000,6,0.0,297850.0
54591,7,0,500000.0,500000,6,0.0,500000.0
54592,18,1,214652.3,300000,18,85347.70000000001,214652.3
54593,24,0,200000.0,200000,18,0.0,200000.0
54594,3,0,51437.49,500000,36,0.0,51437.49
54595,16,1,300000.0,300000,12,0.0,300000.0
54596,30,1,88705.46,100000,24,11294.539999999994,88705.46
54597,8,1,154134.92,300000,6,145865.08,154134.92
54598,9,0,141165.0,300000,24,0.0,141165.0
54599,14,0,96537.84,100000,18,0.0,96537.84
54600,11,0,115600.87,200000,24,0.0,115600.87
54601,7,0,361229.19,500000,12,0.0,361229.19
54602,10,0,50000.0,50000,6,0.0,50000.0
54603,7,0,100000.0,100000,6,0.0,100000.0
54604,24,0,254020.08,300000,36,0.0,254020.08
54605,24,1,500000.0,500000,18,0.0,500000.0
