loan_id,customer_id,loan_amount,interest_rate,loan_term_months,emi,disbursal_date
47995,47938,100000,15.11,12,9592.5,2024-12-02
47997,34537,500000,21.6,12,50666.67,2025-04-22
47998,28026,50000,29.84,12,5410.0,2024-03-04
47999,18320,50000,30.71,18,3630.83,2025-02-26
48000,13851,500000,31.27,6,109391.67,2024-02-26
48001,39687,100000,32.09,36,3669.17,2023-12-01
48002,12931,50000,25.21,18,3478.06,2024-05-15
48003,12931,100000,14.13,18,6340.56,2023-02-17
48004,12931,300000,28.27,12,32067.5,2024-09-08
48005,48526,300000,17.71,6,58855.0,2023-10-19
48007,34177,100000,30.12,6,21686.67,2024-09-02
48008,34177,500000,21.25,24,25260.42,2025-11-17
48009,34846,200000,21.25,12,20208.33,2025-08-21
48010,1339,300000,12.51,18,18751.67,2024-06-08
48011,1339,300000,32.15,6,66075.0,2023-12-09
48012,39273,300000,13.5,24,14187.5,2025-01-02
48013,35199,50000,16.92,12,4871.67,2023-06-02
48014,4561,300000,19.32,36,9943.33,2026-01-01
48015,1398,200000,35.97,24,11330.83,2023-07-13
48016,5133,300000,13.38,36,9448.33,2025-01-15
48017,5133,50000,15.56,12,4815.0,2023-05-25
48018,44123,500000,13.46,12,47275.0,2025-04-17
48019,37098,50000,27.17,36,1766.25,2025-08-09
48020,26989,200000,14.78,36,6376.67,2024-01-13
48021,26989,300000,23.13,6,61565.0,2025-11-25
48022,11730,100000,25.07,24,5211.25,2023-10-18
48023,47391,100000,28.48,18,7137.78,2023-11-13
48025,29950,50000,23.0,12,5125.0,2024-08-11
48026,44981,200000,30.47,36,7248.33,2023-03-24
48027,44981,300000,33.54,18,22256.67,2025-10-02
48028,44981,500000,27.68,6,106400.0,2023-03-08
48029,4464,200000,16.8,18,12977.78,2023-08-15
48030,3225,100000,21.32,12,10110.0,2025-12-05
48031,40364,100000,24.16,24,5173.33,2025-07-30
48032,40364,500000,20.89,12,50370.83,2024-12-30
48033,40364,300000,27.79,18,21298.33,2024-07-28
48034,27829,500000,20.58,24,25120.83,2025-01-03
48035,39750,200000,19.02,18,13224.44,2024-12-10
48036,17125,500000,13.52,24,23650.0,2025-02-23
48037,17125,300000,21.5,36,10125.0,2025-12-25
48038,7869,50000,29.39,12,5391.25,2023-11-25
48039,21202,100000,23.03,18,6835.0,2023-07-26
48040,29953,50000,18.66,24,2472.08,2025-10-22
48041,18498,500000,16.42,6,97016.67,2024-01-04
48042,21466,500000,26.32,18,35088.89,2024-07-13
48043,23654,200000,12.04,24,9336.67,2023-07-09
48044,40351,50000,35.58,18,3766.11,2023-07-17
48045,10275,500000,32.25,24,27552.08,2023-05-01
48046,10275,500000,26.2,36,17527.78,2024-02-03
48047,10275,100000,12.66,12,9388.33,2024-09-14
48048,12098,500000,32.72,36,18433.33,2024-09-01
48049,225,300000,21.34,36,10111.67,2024-01-12
48050,5904,500000,20.73,36,16768.06,2025-04-11
48051,42254,300000,33.94,18,22323.33,2023-03-05
48052,42254,50000,29.6,12,5400.0,2025-02-03
48053,42254,500000,17.26,36,16286.11,2023-12-31
48054,21902,200000,12.72,6,37573.33,2023-10-20
48055,29373,100000,32.63,36,3684.17,2023-03-15
48056,11655,500000,17.96,12,49150.0,2025-03-07
48057,21534,500000,15.65,12,48187.5,2025-08-21
48058,15207,50000,34.77,6,11230.83,2025-05-19
48059,49032,500000,34.18,24,27954.17,2024-10-17
48060,49032,500000,33.4,36,18527.78,2025-10-12
48061,49032,100000,18.86,24,4952.5,2024-11-07
48062,32802,100000,35.72,36,3770.0,2025-04-12
48063,13845,50000,32.51,24,2760.62,2023-08-11
48065,37102,500000,18.82,18,33005.56,2024-12-06
48066,14207,100000,12.78,6,18796.67,2024-02-21
48067,13250,100000,20.52,36,3347.78,2025-05-12
48068,17135,500000,14.49,24,23852.08,2025-11-23
48069,14294,100000,17.55,24,4897.92,2024-01-12
48070,14294,100000,32.8,36,3688.89,2025-02-19
48071,14294,300000,16.28,24,14535.0,2023-02-27
48072,28988,200000,14.89,36,6382.78,2024-04-23
48073,30898,300000,24.47,24,15558.75,2025-01-31
48074,30898,300000,32.42,24,16552.5,2024-05-02
48076,16006,100000,25.15,24,5214.58,2025-09-17
48077,24960,50000,14.79,36,1594.31,2025-12-12
48078,2735,100000,16.25,12,9687.5,2024-11-11
48079,2735,300000,12.19,18,18698.33,2023-08-05
48080,2735,300000,31.44,36,10953.33,2023-09-01
48082,11405,200000,22.97,36,6831.67,2023-05-29
48083,28183,100000,33.11,6,22185.0,2025-01-08
48084,28183,50000,17.34,18,3259.44,2025-11-17
48085,33766,500000,29.4,36,17972.22,2023-01-10
48086,1338,500000,21.93,24,25402.08,2023-10-17
48087,3878,500000,25.1,36,17375.0,2024-10-24
48088,31428,50000,26.77,24,2641.04,2024-04-09
48089,40037,200000,13.25,12,18875.0,2025-08-28
48090,13288,300000,21.33,24,15166.25,2023-12-31
48091,36220,200000,33.6,6,44533.33,2023-04-20
48092,21879,500000,35.72,6,113100.0,2025-02-25
48093,21879,200000,23.16,36,6842.22,2024-02-17
48094,16519,300000,30.0,6,65000.0,2023-09-08
48095,37140,200000,13.48,36,6304.44,2023-05-01
48096,37140,200000,14.71,6,38236.67,2023-04-22
48097,37140,50000,24.05,36,1722.92,2023-02-24
48098,16031,100000,16.67,12,9722.5,2023-12-31
48099,16031,200000,23.21,6,41070.0,2024-12-10
48100,16031,50000,30.31,36,1809.86,2024-07-01
48101,18471,200000,25.65,36,6980.56,2023-11-16
48102,12526,200000,28.21,12,21368.33,2024-11-01
48103,14473,300000,34.79,12,33697.5,2024-11-29
48104,14726,500000,20.93,36,16795.83,2025-02-28
48105,21226,200000,23.52,12,20586.67,2024-03-20
48106,19554,50000,19.6,36,1661.11,2024-09-14
48107,19960,200000,15.71,6,38570.0,2023-01-30
48108,19960,500000,20.8,6,100666.67,2024-01-05
48109,25754,100000,14.21,6,19035.0,2025-03-19
48110,33188,500000,25.3,12,52208.33,2025-02-06
48111,45615,500000,26.11,36,17515.28,2024-06-22
48112,30190,100000,35.36,36,3760.0,2026-01-08
48113,19469,300000,18.04,24,14755.0,2023-01-12
48114,36299,50000,17.61,36,1633.47,2023-11-18
48115,30151,300000,26.36,12,31590.0,2025-01-14
48116,30151,100000,18.54,12,9878.33,2024-09-02
48117,45451,500000,21.1,18,33638.89,2025-11-06
48118,8340,100000,29.92,24,5413.33,2023-04-06
48119,34411,50000,18.31,18,3286.39,2025-01-12
48120,34411,100000,28.91,36,3580.83,2025-06-26
48121,34411,300000,32.58,36,11048.33,2023-06-23
48122,34384,500000,13.52,24,23650.0,2023-06-30
48123,33085,100000,13.27,36,3146.39,2025-01-07
48124,33321,50000,32.08,12,5503.33,2025-07-16
48125,33321,100000,12.15,12,9345.83,2025-11-07
48126,7334,100000,12.86,12,9405.0,2023-07-29
48127,460,500000,22.19,18,33941.67,2023-06-01
48128,45586,500000,34.37,36,18662.5,2023-01-14
48129,34682,50000,29.16,12,5381.67,2023-11-15
48130,42538,200000,16.4,36,6466.67,2024-07-14
48131,23827,50000,17.32,24,2444.17,2024-11-26
48132,10653,500000,31.87,36,18315.28,2023-11-09
48133,10653,200000,14.09,18,12676.67,2023-12-30
48135,33807,200000,28.24,18,14248.89,2025-07-11
48137,45531,500000,33.44,6,111200.0,2025-04-30
48139,45531,500000,14.24,24,23800.0,2025-10-24
48140,35889,200000,21.07,18,13452.22,2024-08-31
48141,35889,500000,24.66,12,51941.67,2023-02-23
48142,35889,200000,21.67,36,6759.44,2023-05-27
48143,11447,100000,12.2,6,18700.0,2025-09-13
48144,5047,300000,15.7,36,9641.67,2023-04-07
48145,22462,200000,28.12,12,21353.33,2023-03-07
48146,22462,50000,16.55,24,2428.12,2023-01-14
48147,40223,100000,19.69,6,19948.33,2023-04-12
48148,40223,50000,34.15,24,2794.79,2025-03-17
48149,40223,50000,12.29,24,2339.38,2025-08-30
48150,6383,50000,17.38,12,4890.83,2023-02-04
48152,46627,500000,30.81,12,54504.17,2023-04-08
48153,38691,500000,26.62,6,105516.67,2024-01-02
48154,12849,500000,21.44,24,25300.0,2025-12-17
48155,7403,500000,31.18,36,18219.44,2025-05-24
48156,38807,50000,23.76,24,2578.33,2023-03-04
48158,36938,200000,34.26,12,22376.67,2025-10-12
48159,13358,200000,29.58,6,43193.33,2023-03-01
48160,2553,300000,14.27,18,19045.0,2024-05-31
48161,10285,200000,25.87,24,10489.17,2023-02-24
48162,40739,100000,30.95,36,3637.5,2023-11-23
48163,40739,50000,12.75,36,1565.97,2025-11-25
48164,34924,500000,33.19,12,55495.83,2023-11-11
48165,41883,200000,30.69,6,43563.33,2025-05-18
48166,43500,200000,33.79,36,7432.78,2025-09-18
48168,33735,300000,21.31,36,10109.17,2023-05-02
48169,6282,500000,25.39,24,26122.92,2024-06-16
48170,34732,50000,29.27,6,10772.5,2024-07-24
48171,34732,100000,13.12,12,9426.67,2025-04-11
48172,47124,50000,30.24,36,1808.89,2023-05-17
48173,18567,50000,17.95,18,3276.39,2023-05-22
48174,20374,500000,18.87,6,99058.33,2025-02-14
48175,20374,300000,26.05,36,10504.17,2023-01-25
48176,20374,500000,25.8,12,52416.67,2024-01-30
48177,36100,300000,18.91,24,14863.75,2024-03-09
48178,36100,500000,28.03,6,106691.67,2025-06-12
48179,17173,500000,20.75,6,100625.0,2024-03-28
48180,17173,50000,35.91,36,1887.64,2025-11-08
48181,16339,200000,31.63,12,21938.33,2023-10-05
48182,46987,100000,26.6,6,21100.0,2024-12-13
48183,46987,300000,14.59,36,9549.17,2024-03-16
48184,39249,100000,15.55,18,6419.44,2024-09-14
48186,35226,500000,13.28,24,23600.0,2023-01-20
48187,35226,50000,31.33,12,5472.08,2025-11-03
48188,15781,500000,15.82,12,48258.33,2024-05-07
48189,15781,50000,33.88,18,3718.89,2025-12-24
48190,20632,300000,21.38,36,10115.0,2025-06-27
48191,38787,100000,12.56,36,3126.67,2023-09-01
48192,2772,50000,22.35,18,3398.61,2025-02-22
48193,41253,50000,21.82,24,2537.92,2026-01-09
48194,18534,200000,35.74,12,22623.33,2023-06-01
48195,11832,50000,16.93,36,1624.03,2025-01-21
48196,11832,100000,15.85,36,3218.06,2024-02-23
48197,11832,300000,30.21,36,10850.83,2024-01-23
48198,21895,300000,22.98,24,15372.5,2025-08-09
48199,13459,500000,32.78,18,36883.33,2025-04-17
48200,19373,300000,13.13,36,9427.5,2023-04-09
48201,39580,100000,17.17,36,3254.72,2025-07-24
48202,39580,200000,27.49,24,10624.17,2025-03-28
48203,39580,100000,35.72,12,11310.0,2023-05-28
48204,6149,300000,31.74,6,65870.0,2023-03-22
48205,6149,300000,15.58,18,19263.33,2025-08-10
48206,34970,500000,14.19,24,23789.58,2023-08-06
48207,16904,300000,34.59,24,16823.75,2025-07-21
48208,16904,500000,14.28,12,47616.67,2024-08-05
48209,16904,500000,17.53,6,97941.67,2024-01-04
48210,15013,300000,17.44,12,29360.0,2025-11-03
48211,8375,300000,34.07,24,16758.75,2025-07-06
48212,36345,300000,22.3,18,20383.33,2024-08-11
48213,36345,300000,13.34,18,18890.0,2023-09-09
48214,36345,500000,15.03,12,47929.17,2023-04-25
48215,45407,300000,13.98,18,18996.67,2023-07-21
48216,17131,300000,16.89,12,29222.5,2025-03-02
48217,49642,500000,22.34,6,101950.0,2024-09-23
48218,48715,200000,28.99,24,10749.17,2023-03-14
48219,48715,100000,18.1,24,4920.83,2025-08-27
48220,34962,500000,35.33,24,28193.75,2025-07-27
48221,34962,500000,33.3,24,27770.83,2024-12-07
48222,34962,50000,16.29,18,3230.28,2023-12-05
48223,17095,50000,33.7,18,3713.89,2024-04-18
48224,12693,200000,24.98,18,13886.67,2023-10-22
48226,35466,50000,25.05,18,3473.61,2023-10-20
48227,16794,200000,31.05,12,21841.67,2023-04-21
48228,16794,500000,25.57,12,52320.83,2025-09-05
48229,16794,200000,27.24,6,42413.33,2024-06-01
48230,9285,500000,29.5,18,35972.22,2023-09-23
48233,33742,50000,27.32,18,3536.67,2024-01-16
48234,41430,300000,24.82,6,62410.0,2023-07-22
48235,1374,50000,31.97,6,10997.5,2023-06-26
48236,32941,200000,32.36,24,11030.0,2023-09-10
48237,32941,300000,17.78,6,58890.0,2025-12-05
48238,32941,100000,18.37,12,9864.17,2024-02-10
48239,28092,300000,23.08,18,20513.33,2023-07-19
48240,18240,300000,20.41,18,20068.33,2025-08-18
48241,18240,50000,26.09,18,3502.5,2024-08-24
48242,29546,300000,28.8,18,21466.67,2023-04-27
48243,30021,300000,12.63,6,56315.0,2025-07-11
48244,22574,500000,15.53,18,32091.67,2024-02-22
48245,28976,100000,30.25,36,3618.06,2024-01-20
48246,28976,200000,12.85,18,12538.89,2023-09-09
48247,28976,200000,24.32,24,10360.0,2024-01-07
48248,43021,200000,23.95,18,13772.22,2025-09-02
48249,28942,500000,33.65,18,37125.0,2023-12-22
48250,1023,200000,17.08,36,6504.44,2025-01-25
48251,33602,200000,19.65,36,6647.22,2025-07-06
48252,33602,300000,13.24,6,56620.0,2025-03-03
48253,10335,50000,26.62,24,2637.92,2025-03-18
48254,16127,100000,14.66,12,9555.0,2023-12-27
48255,23225,50000,35.27,36,1878.75,2023-03-31
48256,23225,50000,19.47,36,1659.31,2023-08-17
48257,23225,200000,18.86,24,9905.0,2023-11-04
48258,28359,200000,27.43,36,7079.44,2025-10-13
48259,8668,100000,25.78,18,6987.78,2024-05-08
48260,25199,200000,23.95,18,13772.22,2023-04-29
48261,15015,50000,17.32,36,1629.44,2023-11-29
48263,3975,300000,20.71,6,60355.0,2023-12-12
48264,44373,500000,34.23,18,37286.11,2023-11-02
48266,5221,200000,18.9,18,13211.11,2024-11-11
48267,40139,500000,34.24,36,18644.44,2025-03-23
48268,33690,300000,17.78,18,19630.0,2025-05-07
48269,33690,300000,20.37,6,60185.0,2024-01-01
48270,44066,200000,12.55,36,6252.78,2024-10-16
48271,7976,500000,15.6,6,96333.33,2025-03-06
48272,41038,200000,14.95,24,9579.17,2024-04-21
48273,15293,200000,13.52,12,18920.0,2025-01-27
48274,15293,200000,20.14,12,20023.33,2024-02-05
48275,97,50000,18.31,18,3286.39,2025-09-19
48276,97,100000,30.76,24,5448.33,2025-07-13
48277,35893,500000,31.36,6,109466.67,2023-02-24
48278,40720,500000,17.31,24,24439.58,2024-02-04
48279,6617,300000,15.61,18,19268.33,2023-10-02
48280,4188,500000,15.06,18,31961.11,2025-01-21
48281,48164,100000,13.77,18,6320.56,2025-04-18
48282,48164,50000,24.73,36,1732.36,2024-07-25
48283,32070,500000,30.15,24,27114.58,2025-10-03
48284,32070,100000,31.41,18,7300.56,2025-09-28
48285,32070,50000,26.96,36,1763.33,2023-03-08
48286,9002,300000,31.09,24,16386.25,2025-06-20
48287,31628,300000,16.51,12,29127.5,2023-12-10
48288,31628,100000,28.13,18,7118.33,2024-12-14
48289,31628,200000,19.89,18,13321.11,2024-02-15
48290,12272,200000,30.82,12,21803.33,2023-05-02
48291,35163,50000,33.38,6,11115.0,2024-02-10
48292,42200,50000,33.73,6,11144.17,2025-08-12
48293,49965,300000,15.36,12,28840.0,2024-11-03
48294,49965,100000,29.21,6,21535.0,2025-07-02
48295,49965,500000,31.35,12,54729.17,2023-01-24
48296,41428,300000,22.63,18,20438.33,2024-10-07
48297,16114,100000,33.29,36,3702.5,2023-06-03
48298,16114,50000,13.77,24,2370.21,2025-01-09
48299,7080,300000,35.06,36,11255.0,2023-11-23
48300,4541,200000,29.75,18,14416.67,2025-01-31
48301,21714,200000,34.94,24,11245.0,2025-08-08
48302,21714,100000,12.78,18,6265.56,2025-06-13
48303,47331,500000,25.76,24,26200.0,2025-06-06
48304,42681,200000,32.94,18,14771.11,2025-08-03
48305,26278,100000,31.32,12,10943.33,2024-12-28
48306,3610,100000,35.5,6,22583.33,2025-08-16
48307,31649,300000,34.09,36,11174.17,2023-09-28
48308,34033,500000,31.94,12,54975.0,2025-03-03
48309,34033,50000,19.44,18,3317.78,2024-01-02
48310,9026,500000,28.4,36,17833.33,2025-04-19
48311,6514,100000,13.89,6,18981.67,2023-08-22
48312,10073,50000,12.34,6,9361.67,2024-07-17
48313,17593,500000,17.42,6,97850.0,2024-10-06
48314,16620,200000,18.41,6,39470.0,2024-05-29
48315,786,50000,27.45,18,3540.28,2025-11-29
48316,2834,200000,22.95,36,6830.56,2023-09-10
48317,2834,100000,14.8,24,4783.33,2024-02-09
48318,38802,200000,15.82,36,6434.44,2023-05-21
48319,38802,200000,22.71,12,20451.67,2024-09-16
48320,13373,200000,19.21,36,6622.78,2023-04-07
48321,13373,300000,26.98,18,21163.33,2025-07-15
48322,13373,300000,30.82,36,10901.67,2023-06-22
48323,37013,300000,22.83,12,30707.5,2024-01-22
48324,5330,500000,13.58,12,47325.0,2024-07-21
48325,39415,300000,29.74,24,16217.5,2024-08-07
48326,10549,50000,21.06,6,10088.33,2025-08-19
48327,14713,50000,15.6,18,3211.11,2025-04-29
48328,30365,100000,23.67,36,3435.28,2025-12-09
48329,28833,100000,30.72,24,5446.67,2025-06-20
48330,22315,100000,23.52,36,3431.11,2023-05-23
48331,30176,500000,17.52,6,97933.33,2025-09-16
48332,41454,300000,31.2,18,21866.67,2025-09-10
48333,41454,200000,28.26,12,21376.67,2025-07-31
48334,22625,50000,26.87,36,1762.08,2024-06-04
48335,14667,50000,18.63,12,4942.92,2024-05-24
48336,26666,200000,24.32,36,6906.67,2025-12-17
48337,19014,100000,23.73,18,6873.89,2024-06-23
48338,20895,300000,29.99,18,21665.0,2024-11-26
48339,13690,100000,28.67,12,10722.5,2024-03-02
48340,46693,500000,19.73,6,99775.0,2025-04-15
48342,42287,50000,16.07,18,3224.17,2023-08-13
48343,13118,500000,19.28,6,99400.0,2024-06-13
48344,13118,200000,33.75,18,14861.11,2023-05-21
48345,13118,200000,14.49,6,38163.33,2024-10-29
48346,2176,200000,17.68,36,6537.78,2023-05-25
48347,2176,200000,28.23,6,42743.33,2024-11-29
48348,2176,50000,34.12,18,3725.56,2023-08-17
48349,37093,50000,25.05,12,5210.42,2024-04-27
48350,13677,50000,25.91,6,10492.5,2024-08-11
48351,40609,200000,21.6,18,13511.11,2025-11-27
48352,26544,500000,28.8,6,107333.33,2025-12-16
48353,16129,300000,28.11,12,32027.5,2025-06-14
48354,47330,500000,17.17,12,48820.83,2025-06-25
48355,22406,100000,17.23,24,4884.58,2023-01-14
48356,14051,50000,19.41,12,4975.42,2023-05-31
48357,14445,100000,19.74,6,19956.67,2023-11-16
48358,14445,50000,16.33,24,2423.54,2023-03-31
48359,14445,200000,22.93,12,20488.33,2023-08-16
48360,20685,100000,18.38,24,4932.5,2023-04-29
48361,45920,50000,34.48,36,1867.78,2025-01-03
48362,39324,200000,24.27,24,10355.83,2024-10-06
48363,39324,300000,17.49,12,29372.5,2024-04-24
48364,42148,300000,20.91,24,15113.75,2025-03-09
48365,42148,300000,17.93,36,9827.5,2025-05-28
48366,42148,200000,28.51,6,42836.67,2023-07-27
48367,7213,300000,21.04,12,30260.0,2025-07-20
48368,7213,500000,29.87,6,108225.0,2025-12-06
48369,3432,50000,34.9,24,2810.42,2025-09-13
48370,38885,500000,14.47,6,95391.67,2025-11-15
48371,38885,300000,30.0,12,32500.0,2024-07-22
48372,25196,200000,17.19,18,13021.11,2024-02-28
48373,45879,200000,35.49,6,45163.33,2025-01-30
48374,7149,200000,15.07,24,9589.17,2023-12-29
48375,26813,200000,12.56,12,18760.0,2025-02-03
48376,45836,100000,23.76,24,5156.67,2025-12-02
48377,45836,300000,34.24,24,16780.0,2025-01-09
48378,45836,300000,35.68,18,22613.33,2025-07-30
48379,42872,300000,26.93,24,15866.25,2026-01-01
48380,42249,300000,26.94,6,63470.0,2023-04-30
48381,22331,200000,30.72,18,14524.44,2024-11-01
48382,22331,500000,32.7,18,36861.11,2023-10-18
48383,8217,500000,22.12,6,101766.67,2024-05-11
48384,14284,500000,32.0,24,27500.0,2025-05-22
48385,14284,100000,16.41,12,9700.83,2025-01-08
48386,5248,500000,23.85,24,25802.08,2025-07-10
48387,4911,300000,31.61,36,10967.5,2023-03-25
48388,43566,100000,28.08,18,7115.56,2024-09-01
48389,11600,200000,31.0,18,14555.56,2025-02-04
48390,41646,200000,23.97,18,13774.44,2024-08-22
48392,19814,500000,24.74,36,17325.0,2026-01-07
48393,31364,100000,12.22,36,3117.22,2025-03-14
48394,31364,50000,13.65,12,4735.42,2023-12-28
48395,26571,200000,29.11,12,21518.33,2025-04-10
48396,5749,500000,13.81,36,15806.94,2024-02-21
48397,5749,50000,18.91,36,1651.53,2025-12-16
48398,40612,50000,22.42,18,3400.56,2024-11-01
48399,1092,200000,33.3,12,22216.67,2025-09-18
48400,41990,50000,24.22,24,2587.92,2023-06-20
48401,41990,300000,19.62,24,14952.5,2024-03-06
48402,40610,50000,23.91,36,1720.97,2024-09-24
48403,40610,50000,31.37,36,1824.58,2023-11-29
48405,21196,500000,16.59,18,32386.11,2025-02-03
48406,14546,500000,34.62,24,28045.83,2023-05-29
48407,14546,50000,17.06,12,4877.5,2025-12-20
48408,14546,100000,32.08,36,3668.89,2023-04-30
48409,28441,200000,22.33,24,10194.17,2025-08-01
48410,9391,300000,34.22,18,22370.0,2025-04-26
48411,232,500000,23.85,12,51604.17,2025-10-16
48413,31559,300000,29.77,18,21628.33,2023-10-30
48414,31559,50000,23.83,12,5159.58,2023-06-01
48415,2352,50000,20.31,12,5012.92,2024-12-09
48416,24820,100000,19.8,24,4991.67,2024-12-06
48417,35022,100000,32.65,36,3684.72,2025-05-24
48418,35145,200000,20.04,24,10003.33,2025-03-31
48419,19378,300000,34.51,36,11209.17,2023-11-30
48420,20073,500000,35.85,18,37736.11,2025-10-14
48421,20073,300000,29.89,24,16236.25,2024-07-19
48422,37782,200000,33.02,18,14780.0,2023-03-09
48423,37716,500000,32.78,36,18441.67,2023-07-14
48424,13644,100000,30.63,12,10885.83,2024-12-19
48425,35921,50000,25.65,6,10470.83,2024-04-25
48426,18814,500000,29.52,18,35977.78,2024-06-11
48427,18814,200000,16.1,18,12900.0,2025-08-31
48428,18814,500000,16.9,36,16236.11,2023-05-29
48429,23926,300000,28.35,6,64175.0,2025-05-31
48430,23926,50000,27.04,36,1764.44,2023-06-29
48431,23926,500000,26.15,24,26281.25,2024-12-05
48432,31259,200000,14.36,24,9530.0,2024-06-02
48433,8717,300000,21.62,6,60810.0,2023-03-19
48434,40165,300000,24.47,12,31117.5,2025-10-28
48435,11991,300000,35.54,6,67770.0,2024-01-17
48436,21023,100000,18.5,24,4937.5,2023-10-24
48437,25964,50000,15.32,24,2402.5,2023-09-23
48438,41854,300000,16.42,6,58210.0,2024-05-27
48439,24852,200000,35.82,24,11318.33,2023-01-13
48440,24852,50000,13.51,24,2364.79,2023-11-12
48441,24852,500000,24.21,12,51754.17,2025-09-16
48442,26345,50000,33.28,36,1851.11,2024-07-12
48443,26250,500000,28.86,12,53691.67,2025-07-04
48444,20268,300000,31.46,6,65730.0,2023-01-22
48445,20268,300000,12.04,36,9336.67,2024-07-31
48446,21481,300000,17.61,24,14701.25,2023-05-11
48447,38879,300000,28.88,6,64440.0,2023-10-27
48448,44361,300000,35.24,36,11270.0,2024-01-29
48449,42385,500000,21.98,18,33883.33,2023-07-19
48450,14350,50000,12.97,12,4707.08,2024-05-25
48451,40445,100000,29.9,6,21650.0,2023-07-05
48452,30842,50000,33.53,36,1854.58,2025-07-03
48453,19334,50000,34.55,24,2803.12,2025-02-01
48454,19334,300000,16.45,18,19408.33,2024-05-15
48455,578,200000,17.22,6,39073.33,2025-02-11
48456,12464,300000,33.31,12,33327.5,2026-01-06
48458,23294,200000,19.35,12,19891.67,2023-10-09
48459,32233,100000,30.51,12,10875.83,2024-07-17
48460,32233,500000,30.06,18,36127.78,2024-07-12
48461,17219,100000,27.29,12,10607.5,2025-01-01
48462,37245,500000,13.71,24,23689.58,2024-09-05
48463,37245,100000,35.59,24,5649.58,2023-12-06
48464,32467,200000,24.22,24,10351.67,2024-01-09
48465,24440,200000,15.41,36,6411.67,2025-09-03
48466,25127,100000,15.61,36,3211.39,2023-01-24
48467,19670,50000,35.69,6,11307.5,2023-08-17
48468,74,500000,28.92,6,107433.33,2024-05-26
48469,74,100000,14.97,6,19161.67,2023-10-15
48470,74,200000,29.95,36,7219.44,2024-07-21
48471,10550,50000,20.96,24,2520.0,2025-11-18
48472,10550,300000,24.1,18,20683.33,2023-05-12
48473,947,300000,34.33,18,22388.33,2024-12-08
48474,947,50000,27.51,24,2656.46,2025-05-04
48475,947,100000,28.69,12,10724.17,2023-02-04
48476,25174,300000,29.29,6,64645.0,2023-10-30
48477,25174,500000,18.96,36,16522.22,2024-06-02
48478,46685,200000,31.84,18,14648.89,2024-09-14
48479,15427,100000,16.71,24,4862.92,2024-02-02
48480,23027,200000,31.74,36,7318.89,2025-09-18
48481,23027,200000,15.77,6,38590.0,2023-09-03
48482,31103,50000,14.72,24,2390.0,2023-09-07
48484,31103,200000,16.02,36,6445.56,2024-05-25
48485,16291,50000,35.23,36,1878.19,2023-07-21
48486,16291,100000,28.33,12,10694.17,2023-12-10
48487,16291,200000,15.31,18,12812.22,2024-04-14
48489,41494,300000,16.27,36,9689.17,2023-04-27
48490,41494,500000,14.88,6,95733.33,2025-09-13
48491,1522,50000,29.57,36,1799.58,2024-10-08
48493,31756,100000,31.87,18,7326.11,2025-08-19
48495,25222,200000,25.06,12,20843.33,2025-03-24
48496,13526,100000,35.03,6,22505.0,2023-09-02
48497,39349,500000,21.47,12,50612.5,2024-04-16
48498,41611,50000,29.82,12,5409.17,2025-05-08
48499,33082,50000,30.58,24,2720.42,2025-06-01
48501,34288,500000,27.82,24,26629.17,2023-05-22
48502,12651,300000,28.53,12,32132.5,2024-04-15
48503,12651,500000,30.5,24,27187.5,2023-03-19
48504,12651,100000,25.78,18,6987.78,2025-09-24
48505,24109,200000,20.32,18,13368.89,2023-11-08
48506,24109,300000,13.34,12,28335.0,2023-11-29
48507,24109,500000,19.91,36,16654.17,2025-10-19
48508,31320,300000,30.72,24,16340.0,2024-04-28
48509,31320,50000,22.8,18,3411.11,2024-07-04
48510,7775,500000,34.35,12,55979.17,2023-04-16
48512,25845,300000,12.62,18,18770.0,2024-01-12
48513,31036,100000,30.31,12,10859.17,2023-10-30
48514,17964,100000,12.96,6,18826.67,2025-07-24
48515,1139,100000,16.31,18,6461.67,2023-06-13
48516,37170,50000,25.91,36,1748.75,2023-08-03
48517,37170,50000,16.29,6,9690.83,2024-09-14
48518,5782,100000,21.57,24,5065.42,2023-10-22
48519,48262,500000,31.09,12,54620.83,2024-08-16
48520,48262,100000,22.27,12,10189.17,2025-03-20
48521,37388,50000,25.72,12,5238.33,2025-02-25
48522,24122,300000,21.67,24,15208.75,2024-05-10
48523,22677,300000,31.28,24,16410.0,2024-02-05
48524,15204,300000,26.42,18,21070.0,2025-02-20
48525,25003,500000,17.57,6,97975.0,2025-06-28
48526,40134,50000,12.23,12,4676.25,2023-07-03
48527,22040,200000,34.24,36,7457.78,2025-07-26
48528,22040,200000,20.8,24,10066.67,2025-05-21
48529,22040,300000,35.86,18,22643.33,2023-12-28
48530,24329,200000,32.62,36,7367.78,2025-11-07
48531,12810,200000,23.68,18,13742.22,2024-03-29
48532,49327,100000,15.08,24,4795.0,2024-03-14
48533,20631,200000,23.77,12,20628.33,2025-03-19
48534,27197,300000,12.46,12,28115.0,2025-08-12
48535,13166,100000,26.39,18,7021.67,2023-08-27
48536,45123,200000,29.59,6,43196.67,2025-01-07
48537,5891,200000,13.25,18,12583.33,2023-06-15
48538,24230,500000,15.67,6,96391.67,2024-07-27
48539,43713,50000,31.38,24,2737.08,2024-03-10
48540,28391,200000,24.28,12,20713.33,2023-11-23
