loan_id,months_paid,default_flag,default_month,recovered_amount
58596,7,0,,139533.31
58597,21,0,,428225.07
58598,18,0,,44283.78
58599,26,0,,686833.42
58600,23,1,23.0,113046.71
58601,1,0,,37466.67
58602,14,0,,74340.0
58603,24,0,,44643.36
58604,37,0,,131863.93
58605,13,0,,65330.46
58606,1,0,,3494.72
58607,4,0,,237520.0
58608,12,0,,20775.0
58609,2,0,,20378.34
58610,7,0,,447930.0
58611,11,0,,226710.0
58612,12,0,,173400.0
58613,20,0,,335300.1
58614,4,0,,133322.24
58615,33,0,,115839.24
58616,12,0,,400320.0
58617,16,0,,475920.0
58618,9,0,,128013.75
58619,5,1,5.0,29430.41
58620,24,0,,37506.72
58621,14,0,,101064.46
58622,9,0,,97634.97
58623,22,0,,602742.58
58624,35,0,,124317.9
58625,17,0,,275846.25
58626,9,0,,401760.0
58627,8,0,,55768.88
58628,12,0,,503559.96
58629,7,1,7.0,366470.22
58630,19,1,19.0,58180.01
58631,39,0,,699291.84
58632,30,0,,106133.4
58633,12,0,,115749.96
58634,19,0,,105687.4
58635,1,0,,35975.0
58636,38,1,38.0,51445.68
58637,1,0,,10290.0
58638,4,1,4.0,76104.38
58639,8,0,,526080.0
58640,3,0,,112509.99
58641,6,1,6.0,26803.46
58642,10,0,,17027.8
58643,9,1,9.0,57043.23
58644,21,0,,76486.62
58645,5,1,5.0,43587.21
58646,15,0,,502650.0
58647,27,0,,400680.0
58648,8,0,,88366.64
58649,21,0,,106653.75
58650,30,0,,334550.1
58651,12,0,,123540.0
58652,11,0,,104738.37
58653,28,0,,143185.0
58654,36,0,,134359.92
58655,7,1,7.0,46338.04
58656,15,1,15.0,126485.64
58657,1,0,,50475.0
58658,41,1,41.0,89424.23
58659,19,1,19.0,260304.04
58660,11,0,,1175716.63
58661,41,0,,689938.98
58662,17,0,,159984.11
58663,4,0,,32719.98
58664,4,1,4.0,18627.88
58665,20,0,,103233.3
58666,27,0,,176685.03
58667,28,0,,68570.88
58668,3,0,,74868.75
58669,2,0,,21681.66
58670,16,1,16.0,10411.49
58671,12,0,,157586.64
58672,24,0,,84573.36
58673,1,0,,20458.33
58674,24,0,,487519.92
58675,8,0,,25108.88
58676,7,0,,35271.25
58677,12,0,,244040.04
58678,30,0,,309624.9
58679,5,1,5.0,114270.64
58680,20,0,,537916.6
58681,15,0,,266374.95
58682,8,0,,487600.0
58683,18,0,,84060.0
58684,8,1,8.0,268428.42
58685,1,0,,9379.17
58686,4,0,,77860.0
58687,17,0,,814229.11
58688,23,0,,368833.75
58689,5,0,,34913.9
58690,34,0,,576136.12
58691,10,1,10.0,20924.13
58692,7,0,,68751.69
58693,21,1,21.0,13132.72
58694,11,0,,244585.0
58695,8,1,8.0,168913.49
58696,7,0,,34168.75
58697,9,0,,242759.34
58698,8,0,,37783.36
58699,5,0,,35641.65
58700,6,1,6.0,52646.37
58701,12,0,,40359.96
58702,10,0,,475012.5
58703,14,1,14.0,214846.49
58704,4,1,4.0,40954.03
58705,41,0,,399305.97
58706,7,0,,245991.69
58707,11,0,,1228608.37
58708,5,0,,96600.0
58709,7,0,,216842.5
58710,12,0,,1266099.96
58711,3,0,,14943.75
58712,23,0,,514203.41
58713,18,0,,531765.0
58714,1,0,,1819.03
58715,1,0,,5577.08
58716,11,1,11.0,849585.4
58717,8,0,,25782.24
58718,10,0,,66855.6
58719,19,0,,288705.0
58720,40,0,,729722.4
58721,7,0,,436275.0
58722,29,0,,471693.12
58723,3,0,,270825.39
58724,15,0,,77606.25
58725,42,0,,274656.48
58726,16,0,,448600.0
58727,4,1,4.0,192682.71
58728,33,1,33.0,236601.19
58729,8,0,,41930.0
58730,14,1,14.0,62319.97
58731,7,0,,308560.0
58732,1,1,1.0,2325.5
58733,13,0,,208686.14
58734,1,0,,6813.33
58735,7,0,,51586.08
58736,4,0,,95158.32
58737,2,0,,20998.34
58738,4,0,,37996.68
58739,12,0,,117579.96
58740,14,0,,152425.0
58741,13,0,,646641.71
58742,16,0,,459840.0
58743,6,0,,49219.32
58744,2,0,,52345.84
58745,13,0,,32286.02
58746,14,0,,147723.38
58747,10,0,,320250.0
58748,7,0,,72362.5
58749,5,0,,160050.0
58750,29,0,,454756.25
58751,12,0,,381360.0
58752,12,0,,31689.96
58753,4,0,,119814.68
58754,3,0,,28562.49
58755,36,0,,56490.12
58756,9,0,,998624.97
58757,8,0,,44410.0
58758,7,0,,132008.31
58759,7,0,,216877.5
58760,15,0,,500437.5
58761,4,0,,365589.6
58762,22,0,,219865.14
58763,9,0,,61685.01
58764,18,0,,116780.04
58765,15,0,,167974.95
58766,29,0,,808314.68
58767,3,0,,10027.5
58768,9,0,,301860.0
58769,7,0,,48988.31
58770,4,0,,71688.88
58771,11,1,11.0,576743.36
58772,39,0,,68342.04
58773,1,1,1.0,7131.9
58774,2,0,,83673.34
58775,8,0,,489280.0
58776,5,0,,200766.65
58777,5,0,,17651.4
58778,14,0,,26086.62
58779,36,0,,233820.0
58780,5,0,,97716.65
58781,9,0,,47182.5
58782,7,0,,77023.31
58783,14,0,,75559.12
58784,38,0,,64816.22
58785,18,0,,95625.0
58786,11,1,11.0,74184.94
58787,18,1,18.0,194017.68
58788,2,0,,22036.66
58789,4,0,,382766.68
58790,2,0,,44300.0
58791,2,0,,43873.34
58792,3,0,,5618.34
58793,3,0,,5190.0
58794,11,0,,169785.0
58795,22,0,,121055.0
58796,2,0,,43336.66
58797,12,0,,212716.68
58798,15,1,15.0,157726.1
58799,12,0,,536160.0
58800,36,0,,61949.88
58801,42,0,,453180.0
58802,15,0,,104216.7
58803,12,0,,86946.72
58804,11,0,,111805.87
58805,18,0,,87510.06
58806,9,0,,287347.5
58807,29,1,29.0,93613.26
58808,6,0,,377460.0
58809,11,0,,77996.16
58810,5,0,,99275.0
58811,37,0,,137711.78
58812,4,1,4.0,54422.0
58813,3,0,,201900.0
58814,22,0,,801350.0
58815,18,0,,550125.0
58816,9,1,9.0,15751.27
58817,15,0,,767312.55
58818,18,1,18.0,206415.27
58819,4,0,,87193.32
58820,17,0,,80622.5
58821,3,0,,119739.99
58822,2,1,2.0,2086.09
58823,13,0,,274126.71
58824,6,1,6.0,307355.99
58825,21,0,,542105.97
58826,14,0,,715400.0
58827,2,0,,14607.78
58828,11,0,,30085.0
58829,13,0,,237990.22
58830,8,0,,117400.0
58831,6,0,,345891.72
58832,1,0,,34888.89
58833,22,0,,1270546.42
58834,26,0,,365365.0
58835,8,0,,416133.36
58836,10,0,,162637.5
58837,13,0,,94011.71
58838,3,0,,98557.51
58839,11,0,,232081.63
58840,18,0,,393330.06
58841,6,0,,21508.32
58842,14,0,,67497.5
58843,7,0,,17163.16
58844,4,1,4.0,38504.14
58845,26,0,,69929.08
58846,2,0,,305566.76
58847,20,1,20.0,329069.59
58848,4,0,,42023.32
58849,28,0,,179293.24
58850,32,0,,536888.96
58851,28,0,,147688.24
58852,3,0,,29525.01
58853,1,1,1.0,1099.41
58854,12,0,,305499.96
58855,1,1,1.0,5863.26
58856,15,0,,286525.05
58857,1,0,,10721.67
58858,33,0,,81331.47
58859,8,0,,320480.0
58860,7,0,,33597.06
58861,17,0,,247945.0
58862,2,0,,78893.34
58863,17,0,,168002.5
58864,4,1,4.0,177336.28
58865,4,0,,38436.68
58866,25,0,,610625.0
58867,4,0,,113340.0
58868,7,0,,384387.5
58869,3,1,3.0,27831.43
58870,12,0,,517640.04
58871,11,0,,235455.0
58872,6,0,,228940.02
58873,7,1,7.0,44843.41
58874,22,0,,728627.68
58875,11,0,,30142.31
58876,16,1,16.0,137574.51
58877,3,0,,84243.75
58878,5,0,,49675.0
58879,10,1,10.0,111762.77
58880,13,0,,62140.0
58881,13,0,,130920.79
58882,14,0,,771938.3
58883,8,1,8.0,59421.59
58884,6,0,,261240.0
58885,5,0,,32075.0
58886,21,0,,413805.0
58887,17,0,,120275.0
58888,6,0,,61939.98
58889,13,0,,45221.93
58890,12,0,,258860.04
58891,9,0,,101355.03
58892,2,0,,60955.0
58893,7,0,,399175.0
58894,37,0,,697141.79
58895,16,1,16.0,24890.07
58896,28,0,,458226.44
58897,9,0,,94972.5
58898,4,0,,84520.0
58899,25,0,,121052.0
58900,21,0,,133734.93
58901,3,0,,94935.01
58902,15,1,15.0,20327.71
58903,14,0,,780150.0
58904,9,0,,994799.97
58905,6,0,,66525.0
58906,1,1,1.0,6631.42
58907,16,0,,25433.28
58908,8,0,,29242.24
58909,5,0,,490291.65
58910,13,1,13.0,110868.68
58911,9,0,,201975.03
58912,7,0,,37400.44
58913,7,0,,474075.0
58914,17,0,,117063.87
58915,10,1,10.0,60034.4
58916,3,0,,14580.0
58917,13,0,,24149.32
58918,21,0,,732783.24
58919,10,0,,191833.3
58920,15,0,,107458.35
58921,10,0,,113008.3
58922,21,0,,70449.12
58923,8,0,,178506.64
58924,16,0,,176866.72
58925,17,1,17.0,256724.65
58926,5,0,,99212.25
58927,13,0,,728487.5
58928,23,0,,361071.25
58929,1,0,,10972.5
58930,34,0,,127046.78
58931,5,0,,476500.0
58932,18,0,,256660.02
58933,8,1,8.0,22553.04
58934,21,1,21.0,440694.64
58935,1,1,1.0,6002.43
58936,1,1,1.0,6886.02
58937,10,0,,438466.7
58938,9,0,,540090.0
58939,12,0,,730260.0
58940,9,0,,173760.03
58941,2,0,,39900.0
58942,22,0,,714266.74
58943,39,1,39.0,372074.61
58944,10,1,10.0,221558.57
58945,12,0,,38413.32
58946,4,1,4.0,15550.35
58947,24,0,,231220.08
58948,8,0,,50302.24
58949,10,1,10.0,16279.49
58950,6,0,,123439.98
58951,32,0,,310693.44
58952,9,0,,390870.0
58953,7,0,,154886.69
58954,4,0,,29735.56
58955,14,0,,22493.38
58956,33,1,33.0,216726.96
58957,10,1,10.0,241311.06
58958,25,1,25.0,436982.24
58959,17,0,,958800.0
58960,23,0,,165587.12
58961,30,0,,98508.3
58962,17,0,,442000.0
58963,17,0,,457512.5
58964,27,1,27.0,45034.01
58965,18,0,,65790.0
58966,11,0,,113923.37
58967,15,0,,54220.8
58968,10,0,,516019.1
58969,4,0,,19408.32
58970,28,0,,92057.84
58971,12,0,,120309.96
58972,8,1,8.0,43504.04
58973,22,1,22.0,31786.38
58974,9,0,,56604.96
58975,38,1,38.0,29963.59
58976,14,0,,604170.0
58977,16,0,,246560.0
58978,12,0,,773760.0
58979,11,1,11.0,216604.92
58980,2,0,,198266.66
58981,15,0,,55575.0
58982,18,0,,286785.0
58983,6,0,,669550.02
58984,24,0,,64969.92
58985,11,0,,81815.58
58986,1,1,1.0,20287.44
58987,24,0,,41696.64
58988,3,0,,62870.01
58989,30,1,30.0,29896.53
58990,36,0,,125150.04
58991,32,0,,540711.04
58992,4,1,4.0,55125.87
58993,2,0,,66838.88
58994,10,0,,204150.0
58995,16,0,,498280.0
58996,8,1,8.0,67985.44
58997,11,0,,183370.0
58998,2,0,,42194.06
58999,10,0,,52708.3
59000,29,0,,308052.5
59001,8,1,8.0,27230.22
59002,2,0,,13174.44
59003,26,0,,191778.86
59004,38,0,,429811.54
59005,27,0,,299475.09
59006,8,1,8.0,141595.91
59007,2,0,,195333.34
59008,28,0,,187366.76
59009,16,1,16.0,159532.41
59010,12,0,,784260.0
59011,30,1,30.0,108983.39
59012,5,0,,162962.5
59013,14,0,,173496.96
59014,18,0,,641800.08
59015,23,1,23.0,174843.33
59016,27,0,,68175.0
59017,41,0,,687376.48
59018,28,1,28.0,37941.18
59019,18,0,,337770.0
59020,21,1,21.0,110807.18
59021,15,0,,442237.5
59022,15,0,,156687.45
59023,9,0,,179219.97
59024,3,0,,49203.75
59025,3,0,,33219.99
59026,3,0,,9823.32
59027,10,0,,213516.7
59028,11,1,11.0,40717.0
59029,39,1,39.0,348257.38
59030,36,1,36.0,266098.08
59031,20,1,20.0,37878.61
59032,7,1,7.0,352942.07
59033,3,0,,84756.24
59034,4,1,4.0,136941.63
59035,3,0,,193290.0
59036,11,0,,111301.63
59037,16,0,,165933.28
59038,12,0,,733260.0
59039,21,0,,205817.43
59040,9,1,9.0,58347.59
59041,33,1,33.0,26050.49
59042,11,0,,238883.37
59043,22,0,,80605.58
59044,3,1,3.0,263906.66
59045,18,0,,951600.06
59046,10,0,,27322.9
59047,9,0,,196035.03
59048,14,0,,70437.5
59049,24,0,,79260.0
59050,9,0,,300825.0
59051,30,0,,434775.0
59052,3,0,,15954.99
59053,26,0,,400660.0
59054,1,1,1.0,4828.07
59055,5,0,,17245.85
59056,5,0,,24641.65
59057,3,0,,21188.34
59058,22,0,,147045.58
59059,1,0,,112816.67
59060,5,0,,219666.65
59061,9,0,,41828.94
59062,18,0,,298237.41
59063,7,0,,70105.0
59064,7,0,,425145.0
59065,12,0,,225600.0
59066,21,0,,659925.0
59067,6,0,,221683.32
59068,1,0,,3183.33
59069,13,0,,258765.0
59070,5,0,,27570.85
59071,10,1,10.0,154262.23
59072,10,1,10.0,17952.23
59073,16,0,,78540.0
59074,3,1,3.0,29512.91
59075,5,0,,49033.35
59076,9,0,,189254.97
59077,42,0,,449119.86
59078,2,0,,315700.88
59079,1,0,,3366.94
59080,16,0,,222038.56
59081,7,0,,18363.31
59082,1,1,1.0,1643.93
59083,6,0,,66280.02
59084,18,0,,56615.04
59085,5,0,,13861.45
59086,10,0,,99400.0
59087,11,0,,234776.63
59088,23,0,,325501.06
59089,26,0,,250921.58
59090,6,0,,243640.02
59091,10,0,,101308.3
59092,40,0,,68988.8
59093,21,0,,198975.0
59094,14,1,14.0,493140.87
59095,39,0,,430592.37
59096,6,0,,120529.98
59097,22,0,,112511.74
59098,34,0,,533375.0
59099,9,0,,195765.03
59100,3,0,,144249.99
59101,12,0,,372900.0
59102,5,0,,31675.0
59103,34,0,,55901.78
59104,6,0,,213250.02
59105,5,1,5.0,393192.23
59106,12,0,,59300.04
59107,9,0,,914175.0
59108,29,1,29.0,616566.03
59109,4,0,,75799.98
59110,12,0,,1122200.04
59111,1,0,,18779.17
59112,14,0,,226835.0
59113,21,0,,56625.66
59114,21,1,21.0,198381.77
59115,17,1,17.0,309516.64
59116,7,0,,33521.25
59117,12,0,,206433.36
59118,18,0,,59425.02
59119,8,0,,38510.0
59120,3,0,,197700.0
59121,23,1,23.0,89844.04
59122,9,0,,358229.97
59123,8,0,,320186.64
59124,12,1,12.0,14778.3
59125,5,0,,16141.65
59126,7,0,,78685.81
59127,11,0,,431566.63
59128,9,0,,92925.0
59129,11,0,,567737.5
59130,16,1,16.0,71426.95
59131,1,0,,10296.67
59132,15,1,15.0,291586.64
59133,11,0,,1099450.0
59134,9,0,,21682.53
59135,10,1,10.0,171474.29
59136,15,0,,144987.45
59137,17,1,17.0,103505.31
59138,26,0,,649388.48
59139,27,0,,66313.08
59140,13,0,,365690.0
59141,8,0,,87186.64
59142,10,0,,34816.7
59143,11,0,,20585.29
59144,1,0,,4974.17
59145,6,0,,130729.98
59146,23,0,,340706.59
59147,9,0,,64783.12
59148,13,0,,67356.25
59149,42,0,,302329.86
59150,5,0,,25843.75
59151,17,0,,833991.61
59152,10,0,,110383.3
59153,17,0,,184421.61
59154,6,1,6.0,23919.87
59155,14,1,14.0,201752.65
59156,15,0,,306150.0
59157,7,0,,77980.0
59158,7,0,,758975.0
59159,9,0,,184664.97
59160,9,1,9.0,375677.86
59161,16,0,,102782.24
59162,3,0,,33305.01
59163,7,0,,204505.0
59164,6,0,,1821030.72
59165,14,0,,462661.08
59166,10,1,10.0,141499.65
59167,20,0,,126600.0
59168,9,0,,169101.0
59169,7,0,,78248.31
59170,4,0,,118750.0
59171,9,0,,315299.97
59172,12,0,,814380.0
59173,6,0,,87714.84
59174,11,1,11.0,177233.27
59175,2,1,2.0,124801.96
59176,1,1,1.0,17302.14
59177,3,0,,30909.99
59178,41,0,,710268.01
59179,8,1,8.0,51936.92
59180,7,0,,75617.5
59181,12,0,,181119.96
59182,2,0,,26155.56
59183,17,0,,342521.61
59184,9,0,,67439.97
59185,12,1,12.0,104757.83
59186,17,0,,945483.39
59187,5,0,,143787.5
59188,16,1,16.0,234913.73
59189,9,0,,94605.03
59190,10,0,,97391.7
59191,41,0,,718760.96
59192,3,1,3.0,13729.28
59193,5,0,,297500.0
59194,11,0,,115674.13
59195,18,0,,517140.0
59196,32,0,,314186.88
59197,26,0,,405672.28
59198,11,0,,17215.0
59199,21,0,,225942.57
59200,13,0,,434915.0
59201,8,1,8.0,173957.42
59202,13,0,,206501.36
59203,13,0,,735325.5
59204,15,0,,288225.0
59205,23,0,,159313.41
59206,11,0,,701030.0
59207,6,0,,33070.02
59208,11,0,,311002.12
59209,18,0,,101662.56
59210,4,0,,26480.0
59211,16,0,,155493.28
59212,21,0,,140000.07
59213,18,0,,924075.0
59214,30,0,,197733.3
59215,13,0,,770890.25
59216,1,1,1.0,14917.48
59217,22,0,,479783.26
59218,5,0,,63280.1
59219,7,0,,334454.19
59220,1,0,,58695.0
59221,4,0,,19695.0
59222,3,0,,90622.5
59223,18,1,18.0,61806.61
59224,29,0,,206753.76
59225,28,0,,137771.76
59226,6,0,,112091.64
59227,16,0,,108408.96
59228,1,0,,9633.33
59229,18,1,18.0,54712.28
59230,23,1,23.0,258862.23
59231,3,1,3.0,57458.68
59232,17,1,17.0,153190.8
59233,21,0,,223965.0
59234,2,1,2.0,29321.66
59235,19,0,,30806.41
59236,4,0,,43996.68
59237,14,0,,76475.0
59238,9,0,,406680.03
59239,27,1,27.0,960014.34
59240,2,0,,9630.84
59241,5,0,,216050.0
59242,8,0,,152320.0
59243,26,1,26.0,698723.0
59244,3,0,,14572.5
59245,16,0,,40409.92
59246,6,1,6.0,49494.55
59247,4,0,,42386.68
59248,5,0,,56312.5
59249,4,0,,6453.88
59250,30,0,,469387.5
59251,9,0,,131750.01
59252,3,0,,283599.99
59253,17,0,,80580.0
59254,13,0,,47038.29
59255,1,0,,3333.61
59256,4,0,,44310.0
59257,3,1,3.0,99847.88
59258,23,0,,54260.91
59259,10,0,,370527.8
59260,38,1,38.0,48736.93
59261,13,0,,44481.71
59262,27,0,,89820.09
59263,35,1,35.0,908745.01
59264,9,0,,46638.72
59265,12,0,,387600.0
59266,12,0,,400470.0
59267,11,0,,60642.12
59268,15,0,,711062.55
59269,4,0,,10376.68
59270,3,0,,32462.49
59271,7,0,,65578.31
59272,8,0,,87940.0
59273,15,1,15.0,235862.3
59274,9,0,,87697.53
59275,5,0,,472750.0
59276,15,0,,414625.05
59277,2,0,,133150.0
59278,2,0,,22495.0
59279,10,0,,93691.7
59280,1,0,,30800.0
59281,3,0,,33567.51
59282,2,0,,65855.0
59283,16,0,,333946.72
59284,13,0,,339868.75
59285,8,0,,79226.64
59286,7,0,,130248.58
59287,11,0,,446673.37
59288,31,0,,329788.23
59289,15,0,,412281.3
59290,12,0,,65445.0
59291,23,0,,342412.5
59292,36,0,,266799.96
59293,10,0,,47241.7
59294,1,0,,67275.0
59295,7,1,7.0,29895.33
59296,4,0,,66535.0
59297,4,0,,167586.68
59298,11,0,,1085975.0
59299,18,1,18.0,337238.81
59300,13,0,,430011.14
59301,20,0,,422471.6
59302,5,0,,113091.65
59303,10,0,,190116.7
59304,7,0,,18380.81
59305,15,0,,107133.3
59306,4,1,4.0,52043.28
59307,18,0,,464774.94
59308,30,0,,1077371.55
59309,9,0,,757986.57
59310,26,0,,615225.0
59311,12,0,,58595.04
59312,26,0,,128841.44
59313,18,0,,198000.0
59314,37,0,,117814.29
59315,6,0,,56920.02
59316,12,0,,641850.0
59317,39,1,39.0,39689.01
59318,24,0,,155746.56
59319,28,0,,1105562.64
59320,1,1,1.0,6774.65
59321,14,0,,461533.38
59322,41,0,,409009.03
59323,26,0,,193931.14
59324,14,0,,267936.62
59325,3,0,,30302.4
59326,15,0,,786687.45
59327,21,1,21.0,226079.54
59328,8,0,,115911.12
59329,9,0,,23699.97
59330,3,0,,115160.01
59331,8,0,,84640.0
59332,17,0,,29920.0
59333,37,0,,379003.21
59334,17,1,17.0,412830.2
59335,2,0,,10983.34
59336,13,0,,41386.93
59337,2,0,,84706.66
59338,4,1,4.0,28208.02
59339,16,0,,149773.28
59340,24,0,,58930.08
59341,5,0,,110478.5
59342,11,0,,108331.63
59343,23,1,23.0,281021.25
59344,5,0,,532250.0
59345,7,0,,26318.04
59346,13,0,,145816.71
59347,12,0,,333318.0
59348,12,0,,123369.96
59349,11,0,,174638.75
59350,5,0,,49741.65
59351,23,0,,287804.17
59352,10,0,,527708.3
59353,8,0,,516040.0
59354,8,0,,84073.36
59355,17,0,,93202.5
59356,4,1,4.0,10294.69
59357,10,0,,64488.9
59358,7,0,,71623.23
59359,12,1,12.0,169873.92
59360,11,0,,235565.0
59361,41,0,,290895.0
59362,21,0,,79292.43
59363,23,0,,420676.44
59364,2,0,,42883.34
59365,20,0,,380533.4
59366,3,1,3.0,42145.11
59367,2,1,2.0,10883.54
59368,1,0,,20583.33
59369,13,0,,168133.29
59370,32,1,32.0,62602.27
59371,8,0,,506240.0
59372,38,0,,286942.18
59373,10,0,,163652.8
59374,2,0,,20258.34
59375,22,0,,37103.66
59376,5,0,,162500.0
59377,5,1,5.0,37767.64
59378,7,0,,107236.22
59379,23,1,23.0,73222.17
59380,24,0,,571900.08
59381,4,1,4.0,19936.35
59382,36,0,,242539.92
59383,14,0,,77810.88
59384,2,0,,19795.0
59385,21,0,,817048.05
59386,6,0,,19198.32
59387,4,0,,162453.32
59388,1,0,,19035.0
59389,8,0,,42116.64
59390,14,0,,138320.0
59391,15,0,,500550.0
59392,6,1,6.0,70523.58
59393,24,1,24.0,119543.69
59394,9,0,,95685.03
59395,11,1,11.0,39045.79
59396,20,0,,121916.0
59397,5,1,5.0,68450.69
59398,11,1,11.0,26099.3
59399,11,0,,29603.75
59400,2,1,2.0,12247.64
59401,4,0,,40293.32
59402,16,0,,254155.52
59403,11,1,11.0,42719.34
59404,3,0,,201825.0
59405,7,0,,660100.0
59406,4,0,,79113.32
59407,9,0,,197115.03
59408,1,0,,7753.1
59409,18,1,18.0,418028.16
59410,16,0,,781533.28
59411,12,0,,426699.96
59412,6,0,,186883.32
59413,2,0,,10256.66
59414,2,0,,9713.34
59415,6,0,,81706.68
59416,24,0,,100904.64
59417,15,0,,224400.0
59418,1,1,1.0,1036.08
59419,10,0,,187166.7
59420,4,0,,11281.68
59421,6,1,6.0,15430.3
59422,2,1,2.0,3954.64
59423,17,1,17.0,88049.08
59424,18,0,,307150.02
59425,1,0,,39280.0
59426,11,0,,159304.42
59427,17,0,,332349.15
59428,15,0,,283924.95
59429,25,0,,445312.5
59430,31,0,,487475.0
59431,15,0,,229481.25
59432,24,0,,518880.0
59433,1,1,1.0,31379.19
59434,2,0,,191333.34
59435,13,0,,228276.36
59436,21,0,,296613.24
59437,15,0,,38853.15
59438,11,0,,390194.42
59439,21,0,,317572.5
59440,8,0,,347880.4
59441,5,1,5.0,55323.5
59442,9,0,,605304.63
59443,31,0,,337719.27
59444,1,0,,39770.0
59445,20,0,,134311.2
59446,7,0,,131635.0
59447,22,0,,741216.74
59448,21,0,,112306.32
59449,39,0,,259025.13
59450,2,1,2.0,48596.56
59451,1,0,,15600.0
59452,18,0,,599310.0
59453,2,0,,59250.0
59454,7,0,,77525.0
59455,7,0,,352275.0
59456,30,0,,564583.2
59457,23,0,,849418.64
59458,28,0,,715866.76
59459,19,0,,591322.18
59460,22,0,,591020.76
59461,18,0,,401279.94
59462,12,0,,249680.04
59463,8,0,,298960.0
59464,1,0,,65240.0
59465,2,0,,3383.88
59466,25,0,,367375.0
59467,9,0,,72213.79
59468,16,0,,50555.52
59469,12,0,,41116.68
59470,11,0,,703670.0
59471,31,0,,212091.77
59472,19,1,19.0,415596.19
59473,10,0,,137411.1
59474,25,0,,101953.12
59475,12,0,,606249.96
59476,18,0,,45273.78
59477,17,0,,172011.61
59478,6,0,,147687.48
59479,27,0,,99105.12
59480,12,0,,256560.0
59481,5,1,5.0,137302.19
59482,42,0,,311826.48
59483,4,0,,166243.64
59484,23,0,,117472.5
59485,16,0,,236408.96
59486,1,0,,4891.25
59487,6,0,,112609.98
59488,17,0,,163015.89
59489,14,0,,666750.0
59490,29,0,,323785.0
59491,1,0,,10663.33
59492,10,0,,440000.0
59493,16,0,,173026.72
59494,2,0,,6527.22
59495,4,0,,88993.32
59496,1,0,,34530.56
59497,4,1,4.0,131998.82
59498,2,0,,84173.34
59499,3,1,3.0,29942.55
59500,3,0,,46410.0
59501,37,0,,379034.29
59502,4,0,,443666.68
59503,4,0,,79393.32
59504,3,0,,64719.99
59505,4,0,,268960.0
59506,10,0,,75081.3
59507,5,0,,12722.9
59508,16,0,,28920.0
59509,11,0,,233988.37
59510,7,1,7.0,142689.53
59511,22,0,,333492.5
59512,22,1,22.0,365170.78
59513,11,0,,116829.13
59514,18,0,,566595.0
59515,1,0,,54954.17
59516,1,0,,5461.25
59517,10,0,,352638.9
59518,11,0,,413569.42
59519,22,0,,80911.16
59520,8,0,,86686.64
59521,18,0,,94739.94
59522,21,0,,70110.81
59523,3,0,,187005.0
59524,2,0,,59330.0
59525,22,1,22.0,781731.6
59526,15,1,15.0,68280.93
59527,26,0,,290550.0
59528,5,0,,25925.0
59529,32,0,,109431.04
59530,12,0,,1293900.0
59531,12,0,,122000.04
59532,19,0,,29661.09
59533,4,0,,90406.68
59534,5,0,,94483.35
59535,2,0,,20948.34
59536,20,0,,511083.4
59537,12,0,,1142000.04
59538,24,0,,75086.64
59539,13,0,,262210.0
59540,11,1,11.0,24681.12
59541,15,0,,509625.0
59542,9,0,,29580.03
59543,6,0,,253440.0
59544,18,0,,616800.06
59545,12,0,,437398.68
59546,15,0,,444862.5
59547,2,0,,124590.0
59548,6,0,,19601.64
59549,15,0,,762062.55
59550,20,1,20.0,94598.56
59551,15,0,,107866.65
59552,5,0,,187027.8
59553,39,0,,397507.5
59554,37,0,,594363.93
59555,6,0,,31030.02
59556,10,1,10.0,374888.9
59557,4,0,,41580.0
59558,12,0,,273168.0
59559,22,0,,82927.68
59560,21,0,,198152.43
59561,42,0,,413175.0
59562,3,0,,29130.0
59563,3,0,,86632.5
59564,26,0,,277896.58
59565,7,0,,155691.69
59566,9,0,,169274.97
59567,25,0,,415906.25
59568,5,0,,103533.35
59569,6,0,,90046.68
59570,21,0,,144491.76
59571,39,0,,414082.5
59572,7,0,,25536.42
59573,10,0,,566083.3
59574,7,1,7.0,94203.56
59575,14,0,,295236.62
59576,19,0,,283028.75
59577,9,0,,101182.5
59578,3,0,,32130.0
59579,6,0,,126580.02
59580,8,1,8.0,116851.82
59581,3,0,,20364.99
59582,9,0,,14138.73
59583,30,0,,54783.3
59584,11,0,,238406.63
59585,13,0,,848021.07
59586,38,0,,396530.0
59587,1,0,,22613.33
59588,10,0,,55720.8
59589,6,0,,129199.98
59590,6,0,,215194.32
59591,10,0,,949000.0
59592,5,0,,73625.0
59593,3,0,,174015.0
59594,3,1,3.0,31216.11
59595,9,0,,305925.03
59596,2,1,2.0,36743.28
59597,7,0,,50757.77
59598,9,1,9.0,67772.58
59599,36,0,,132530.04
59600,8,1,8.0,206014.01
59601,5,0,,51083.35
59602,5,0,,84270.85
59603,13,0,,42145.22
59604,6,0,,663700.02
59605,12,1,12.0,491403.39
59606,3,0,,160524.99
59607,3,0,,60114.99
59608,3,0,,56979.99
59609,32,1,32.0,48298.17
59610,22,0,,1583514.46
59611,14,1,14.0,45617.8
59612,3,0,,40059.99
59613,6,0,,131310.0
59614,15,1,15.0,63835.53
59615,16,0,,113653.28
59616,23,0,,75440.0
59617,3,1,3.0,46991.61
59618,1,0,,4898.75
59619,17,0,,411754.11
59620,9,0,,947925.0
59621,1,0,,9995.83
59622,10,0,,180736.1
59623,10,0,,48275.0
59624,24,0,,83053.44
59625,21,0,,385113.54
